#{"t_start": 1755487617.6075735, "env_id": "None"}
r,l,t
914.371372,84,5251.468935
1037.632468,84,5252.296167
1025.080968,84,5253.10755
1017.771416,84,5253.912102
993.953535,84,5254.720294
1047.338775,84,5255.516422
1006.876574,84,5256.284881
959.108532,84,5257.06243
1003.800219,84,5257.958074
763.414403,84,5258.781362
1007.208261,84,5259.520816
998.306786,84,5260.33403
914.723063,84,5261.147266
990.743837,84,5261.917038
915.736485,84,5262.701342
1011.140927,84,5263.510017
951.092854,84,5264.326873
1017.169862,84,5265.113989
894.146919,84,5265.905244
931.802609,84,5266.701694
741.79695,84,5267.534389
937.820577,84,5268.390647
981.852419,84,5269.155143
1065.124674,84,5269.932218
881.423867,84,5270.742766
916.814587,84,5271.595018
826.272311,84,5272.400844
948.536007,84,5273.17856
946.529336,84,5273.985029
699.144101,84,5274.784213
864.727149,84,5275.544768
945.015874,84,5276.362626
981.93832,84,5277.175652
942.953072,84,5278.032742
955.105371,84,5278.767379
957.841654,84,5279.564937
907.166334,84,5280.367704
189.418471,84,5281.17668
676.778559,84,5282.028617
890.164048,84,5282.802173
843.208285,84,5283.623968
997.651664,84,5284.427213
934.341975,84,5285.22844
899.623996,84,5286.074982
984.971979,84,5286.86692
841.602028,84,5287.795101
978.230037,84,5288.577843
980.841455,84,5289.36977
800.20272,84,5290.313369
972.869265,84,5291.110742
969.735147,84,5291.909704
928.647567,84,5292.710103
1022.757467,84,5293.49807
948.627104,84,5294.306845
953.842203,84,5295.125772
1030.269512,84,5295.881893
767.607578,84,5296.729755
862.897891,84,5297.627743
868.15382,84,5298.450375
1048.624756,84,5299.288792
1007.538262,84,5300.121224
967.883698,84,5300.92673
914.890651,84,5301.733256
793.944304,84,5302.565676
968.19812,84,5303.365495
883.106821,84,5304.196806
921.039018,84,5304.990031
991.625154,84,5305.881026
921.507285,84,5306.615259
942.47641,84,5307.408971
747.606196,84,5308.198596
496.718996,84,5308.985234
810.085773,84,5309.747374
898.596618,84,5310.604404
999.806668,84,5311.411429
1023.787233,84,5312.274613
920.725794,84,5313.0519
1075.740997,84,5313.830848
832.533576,84,5314.665107
906.462324,84,5315.415181
978.493323,84,5316.209773
824.737719,84,5316.991256
971.591941,84,5317.818175
958.557096,84,5318.606102
836.715561,84,5319.49804
975.167996,84,5320.421095
1017.884977,84,5321.182895
900.454382,84,5321.983148
1021.959811,84,5322.800343
942.112786,84,5323.613209
987.685946,84,5324.447461
942.826662,84,5325.318485
1004.11365,84,5326.133489
1028.789452,84,5326.959192
989.877378,84,5327.797668
972.002195,84,5328.584415
759.14388,84,5329.468191
883.377432,84,5330.328615
905.740229,84,5331.201654
912.869536,84,5332.08632
744.51198,84,5332.942599
658.369132,84,5333.856959
566.844031,84,5334.654685
885.554708,84,5335.446973
867.966755,84,5336.268252
904.264006,84,5337.126101
1002.000199,84,5337.984103
832.530815,84,5338.788206
935.61876,84,5339.588243
932.896499,84,5340.372682
970.55115,84,5341.189985
1043.304625,84,5342.033406
982.215479,84,5342.839743
971.398459,84,5343.802355
746.237784,84,5344.611029
922.640534,84,5345.572166
928.298712,84,5346.402128
984.491288,84,5347.179574
855.178449,84,5348.004304
548.348428,84,5348.833326
744.003987,84,5349.647966
1018.256981,84,5350.477476
974.257591,84,5351.308843
697.856068,84,5352.093573
1025.038198,84,5352.90545
963.136866,84,5353.716875
914.951208,84,5354.602019
956.131836,84,5355.384041
1002.606551,84,5356.16133
957.081986,84,5356.98056
669.678232,84,5357.75027
899.389618,84,5358.571875
996.476045,84,5359.323631
1007.116053,84,5360.189398
1075.251578,84,5361.025946
1065.241615,84,5361.836508
1068.648339,84,5362.67339
998.201738,84,5363.48426
852.710547,84,5364.326547
971.46623,84,5365.181675
762.846948,84,5366.038514
872.770566,84,5366.935641
1037.925816,84,5367.71014
1012.937909,84,5368.519999
1025.633493,84,5369.328775
969.52055,84,5370.201491
979.353451,84,5371.053504
951.986688,84,5371.921567
621.549966,84,5372.756239
921.382125,84,5373.582658
945.999086,84,5374.417957
985.039374,84,5375.269974
920.662208,84,5376.141984
934.571858,84,5376.993569
1032.197168,84,5377.83978
926.036383,84,5378.875178
871.713442,84,5379.704718
998.145921,84,5380.627116
864.057265,84,5381.61568
864.969214,84,5382.460259
1002.056406,84,5383.238571
1032.867337,84,5383.974468
964.457602,84,5384.719203
970.574488,84,5385.655228
980.429284,84,5386.457751
978.678294,84,5387.184001
1034.456464,84,5387.977178
969.518763,84,5388.726063
952.072339,84,5389.521569
1048.916817,84,5390.325492
889.05793,84,5391.112997
872.930222,84,5391.929725
871.66609,84,5392.806519
829.059315,84,5393.690597
919.757977,84,5394.477414
903.345137,84,5395.307057
891.03591,84,5396.117828
939.401289,84,5396.922551
978.85414,84,5397.764916
975.160758,84,5398.594898
985.750385,84,5399.416864
1051.507942,84,5400.250043
943.538617,84,5401.088807
982.484733,84,5402.007886
928.572156,84,5402.857454
676.097974,84,5403.670032
800.872548,84,5404.487677
828.399924,84,5405.266961
987.707754,84,5406.031178
904.714141,84,5406.853693
645.746062,84,5407.697697
808.919279,84,5408.570165
825.605535,84,5409.430476
923.408369,84,5410.258686
996.333836,84,5411.015561
951.833515,84,5411.8255
960.4894,84,5412.615142
984.188702,84,5413.37473
964.776757,84,5414.164792
969.003755,84,5414.940968
811.84012,84,5415.640648
936.001689,84,5416.480624
953.446927,84,5417.231247
949.003836,84,5418.015669
958.113263,84,5418.857977
971.722937,84,5419.648593
948.675146,84,5420.441996
856.8171,84,5421.256157
989.966374,84,5422.074392
1028.528852,84,5422.91869
1031.354455,84,5423.740173
909.746433,84,5424.549917
968.751461,84,5425.321711
959.507328,84,5426.130788
961.437689,84,5427.060669
891.434373,84,5427.975595
1020.300432,84,5428.837414
873.047812,84,5429.660665
842.803015,84,5430.453327
924.016051,84,5431.255726
986.469203,84,5432.152744
979.576931,84,5432.955348
976.127718,84,5433.756139
853.961998,84,5434.543048
898.338536,84,5435.328347
988.912906,84,5436.13368
962.294314,84,5436.915664
938.752712,84,5437.700896
985.921272,84,5438.48574
1016.899593,84,5439.285357
826.696921,84,5440.180875
779.709559,84,5440.980598
798.932226,84,5441.887923
930.725689,84,5442.670717
892.323694,84,5443.477787
925.420137,84,5444.239252
769.965821,84,5445.054464
884.573393,84,5445.850226
866.253152,84,5446.613502
974.570452,84,5447.35255
962.899471,84,5448.123071
969.740309,84,5448.916087
934.82146,84,5449.772349
952.318417,84,5450.553515
910.929322,84,5451.382718
899.683431,84,5452.159262
913.932017,84,5452.968996
968.835032,84,5453.862154
930.87929,84,5454.598714
905.558615,84,5455.376566
1017.813644,84,5456.116478
917.082182,84,5456.912903
989.797335,84,5457.698228
835.15108,84,5458.499252
892.899131,84,5459.275775
1055.815231,84,5460.044673
854.579649,84,5460.806747
952.198094,84,5461.555889
752.012977,84,5462.320525
933.046831,84,5463.11571
1014.454177,84,5463.888621
1050.070132,84,5464.824181
990.674273,84,5465.591932
882.494988,84,5466.39583
795.345299,84,5467.164705
920.6637,84,5467.948385
958.388487,84,5468.748969
993.580249,84,5469.536132
1028.707451,84,5470.342186
1031.761297,84,5471.118447
1012.331928,84,5471.880658
974.7208,84,5472.704246
902.574446,84,5473.602294
923.164861,84,5474.435929
1006.182634,84,5475.282706
841.742196,84,5476.074402
862.325954,84,5476.856226
970.394556,84,5477.615277
796.203944,84,5478.339523
976.214388,84,5479.128484
1031.25981,84,5479.98702
1020.783479,84,5480.75868
813.295686,84,5481.560641
936.312618,84,5482.355394
1072.381672,84,5483.157661
792.237887,84,5483.967866
904.620633,84,5484.775836
1076.347396,84,5485.610593
1033.321984,84,5486.438987
989.08157,84,5487.237505
984.414427,84,5488.019971
981.897713,84,5488.777719
988.049968,84,5489.597019
971.453113,84,5490.397362
855.387053,84,5491.124599
976.206508,84,5491.896829
1000.548319,84,5492.663177
929.168486,84,5493.451596
732.943638,84,5494.215637
826.733337,84,5494.989285
893.133916,84,5495.723354
964.684109,84,5496.532068
969.999516,84,5497.309162
810.247516,84,5498.057747
758.516033,84,5498.876534
1015.367809,84,5499.670826
973.231082,84,5500.497025
967.174511,84,5501.240695
1030.669209,84,5502.007735
905.149621,84,5502.810281
927.70688,84,5503.573047
808.148044,84,5504.325768
924.474697,84,5505.191954
900.09885,84,5505.966278
1007.610971,84,5506.746025
1024.558643,84,5507.554154
953.468153,84,5508.344369
1009.697662,84,5509.159175
973.07638,84,5509.906753
835.432662,84,5510.693388
925.051475,84,5511.48445
998.51659,84,5512.340832
1005.979158,84,5513.092722
902.734067,84,5513.868157
898.402027,84,5514.657294
778.535368,84,5515.521541
956.972012,84,5516.262463
948.219566,84,5517.017161
957.062396,84,5517.857772
962.878209,84,5518.638993
992.694353,84,5519.435745
896.733227,84,5520.204292
950.666431,84,5520.949977
942.474095,84,5521.755226
951.024889,84,5522.505478
939.900087,84,5523.348387
910.028703,84,5524.132667
805.11304,84,5524.932913
630.240977,84,5525.704486
723.995511,84,5526.558943
864.359434,84,5527.377659
826.949272,84,5528.122954
843.303657,84,5529.019548
811.03627,84,5529.943066
1027.816174,84,5530.73128
1040.855276,84,5531.540198
980.275257,84,5532.316025
1018.563827,84,5533.056762
961.767774,84,5533.872556
989.499779,84,5534.662453
1018.57507,84,5535.472855
964.441917,84,5536.287982
878.402881,84,5537.102247
884.823575,84,5537.889843
893.82001,84,5538.679891
969.738544,84,5539.497272
976.537636,84,5540.255613
998.581593,84,5541.061079
1007.45541,84,5541.865943
1029.12698,84,5542.681014
968.162002,84,5543.497996
1006.655145,84,5544.28957
940.319721,84,5545.108721
1020.680381,84,5545.885502
959.494846,84,5546.664149
924.111416,84,5547.412492
816.946197,84,5548.22348
992.193151,84,5548.993288
967.426004,84,5549.693176
1021.815985,84,5550.548569
962.541305,84,5551.30242
955.136644,84,5552.06759
983.43199,84,5552.911843
989.321394,84,5553.726314
986.406814,84,5554.475588
974.688006,84,5555.216475
912.847729,84,5556.041888
995.9595,84,5556.847677
959.361005,84,5557.684788
981.801964,84,5558.457397
923.972614,84,5559.233638
997.245539,84,5560.052625
900.857117,84,5560.890455
969.507077,84,5561.772228
935.300011,84,5562.515657
983.139375,84,5563.277245
999.671629,84,5564.133537
874.953274,84,5564.937103
993.82674,84,5565.710515
846.738964,84,5566.47135
900.428818,84,5567.237565
901.895614,84,5567.94241
962.185599,84,5568.686852
931.583168,84,5569.494684
908.611375,84,5570.262451
913.999728,84,5571.100289
962.031366,84,5571.867674
958.854244,84,5572.621874
1014.260121,84,5573.30974
977.951168,84,5574.039129
934.58787,84,5574.794141
963.766164,84,5575.537529
1034.051499,84,5576.317508
985.183593,84,5577.091939
977.150561,84,5577.8387
1016.813305,84,5578.614355
898.046474,84,5579.376203
883.45206,84,5580.166642
795.921806,84,5580.969599
820.24005,84,5581.77832
719.971445,84,5582.598604
971.46014,84,5583.402005
956.280249,84,5584.242841
959.07602,84,5585.040978
965.325569,84,5585.840096
918.19758,84,5586.574506
780.887815,84,5587.408576
779.220089,84,5588.190504
864.136889,84,5589.278197
906.584479,84,5590.089794
