time/episodes,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,time/total_timesteps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
304,126,0.7304533333333331,18.19560694,201,25536,84.0,0.19579219818115234,0.0001,6358
305,127,0.7295666666666669,18.15986723,201,25620,84.0,0.28313809633255005,0.0001,6379
306,127,0.7286799999999998,18.04957809,201,25704,84.0,0.17191079258918762,0.0001,6400
307,127,0.7277933333333335,18.11784779,201,25788,84.0,0.24693579971790314,0.0001,6421
308,128,0.7269066666666664,18.059608179999998,201,25872,84.0,0.20374733209609985,0.0001,6442
309,128,0.7260200000000002,18.18838739,201,25956,84.0,0.10983046144247055,0.0001,6463
310,128,0.725133333333333,18.22112981,201,26040,84.0,3.0750300884246826,0.0001,6484
311,129,0.7242466666666669,18.27172541,201,26124,84.0,3.1768345832824707,0.0001,6505
312,129,0.7233599999999997,18.28282461,201,26208,84.0,0.2100786715745926,0.0001,6526
313,130,0.7224733333333335,18.244503939999998,202,26292,84.0,0.16613784432411194,0.0001,6547
314,130,0.7215866666666664,18.169463279999995,202,26376,84.0,0.14852389693260193,0.0001,6568
315,130,0.7207000000000001,18.2556907,202,26460,84.0,3.126351833343506,0.0001,6589
316,131,0.719813333333333,18.18666166,202,26544,84.0,0.0865994319319725,0.0001,6610
317,131,0.7189266666666668,18.160672469999998,202,26628,84.0,3.162109613418579,0.0001,6631
318,132,0.7180399999999996,18.16163911,202,26712,84.0,3.1231703758239746,0.0001,6652
319,132,0.7171533333333335,18.10569727,202,26796,84.0,0.23287540674209595,0.0001,6673
320,132,0.7162666666666663,18.004777790000002,202,26880,84.0,0.15041802823543549,0.0001,6694
321,133,0.7153800000000001,17.927672010000002,202,26964,84.0,0.186784565448761,0.0001,6715
322,133,0.714493333333333,17.838878740000002,202,27048,84.0,0.12090297043323517,0.0001,6736
323,134,0.7136066666666667,17.7588462,202,27132,84.0,3.0196588039398193,0.0001,6757
324,134,0.7127199999999996,17.75472706,202,27216,84.0,0.17716926336288452,0.0001,6778
325,134,0.7118333333333334,17.74002484,202,27300,84.0,0.14096511900424957,0.0001,6799
326,135,0.7109466666666662,17.7101911,202,27384,84.0,0.14032331109046936,0.0001,6820
327,135,0.7100600000000001,17.76294485,202,27468,84.0,3.1332545280456543,0.0001,6841
328,136,0.7091733333333329,17.82230591,202,27552,84.0,3.104675054550171,0.0001,6862
329,136,0.7082866666666667,17.76637813,202,27636,84.0,0.19095230102539062,0.0001,6883
330,137,0.7073999999999996,17.749902669999997,202,27720,84.0,0.26501721143722534,0.0001,6904
331,137,0.7065133333333333,17.72952917,202,27804,84.0,3.0407092571258545,0.0001,6925
332,137,0.7056266666666662,17.627440109999995,202,27888,84.0,3.0737850666046143,0.0001,6946
333,138,0.70474,17.67688477,202,27972,84.0,3.010650634765625,0.0001,6967
334,138,0.7038533333333328,17.724659109999994,202,28056,84.0,0.24761411547660828,0.0001,6988
335,139,0.7029666666666667,17.635965439999996,201,28140,84.0,5.963930606842041,0.0001,7009
336,139,0.7020799999999995,17.591989599999994,202,28224,84.0,0.2538582682609558,0.0001,7030
337,140,0.7011933333333333,17.529402739999995,202,28308,84.0,0.1595739722251892,0.0001,7051
338,140,0.7003066666666673,17.606401499999997,202,28392,84.0,0.12482497096061707,0.0001,7072
339,140,0.6994199999999999,17.6009714,202,28476,84.0,0.1471109837293625,0.0001,7093
340,141,0.6985333333333328,17.618752369999996,202,28560,84.0,0.07150296866893768,0.0001,7114
341,141,0.6976466666666666,17.60468917,202,28644,84.0,0.16148383915424347,0.0001,7135
342,142,0.6967600000000005,17.610029379999997,202,28728,84.0,0.19928868114948273,0.0001,7156
343,142,0.6958733333333333,17.656797809999997,202,28812,84.0,0.14269378781318665,0.0001,7177
344,142,0.6949866666666672,17.658066109999996,202,28896,84.0,6.0297441482543945,0.0001,7198
345,143,0.6940999999999999,17.65122335,202,28980,84.0,0.18254294991493225,0.0001,7219
346,143,0.6932133333333339,17.65428577,202,29064,84.0,0.21384800970554352,0.0001,7240
347,144,0.6923266666666665,17.58112666,202,29148,84.0,5.937193870544434,0.0001,7261
348,144,0.6914400000000005,17.59856673,202,29232,84.0,0.1467374861240387,0.0001,7282
349,144,0.6905533333333332,17.5616138,202,29316,84.0,0.16977016627788544,0.0001,7303
350,145,0.6896666666666671,17.4343963,202,29400,84.0,3.0634090900421143,0.0001,7324
351,145,0.68878,17.447715470000002,202,29484,84.0,3.0443360805511475,0.0001,7345
352,146,0.6878933333333338,17.46786857,202,29568,84.0,3.165109395980835,0.0001,7366
353,146,0.6870066666666665,17.51750042,202,29652,84.0,3.192336082458496,0.0001,7387
354,146,0.6861200000000005,17.53844149,202,29736,84.0,0.18037256598472595,0.0001,7408
355,147,0.6852333333333331,17.53584091,202,29820,84.0,0.19751384854316711,0.0001,7429
356,147,0.6843466666666671,17.427849199999997,202,29904,84.0,0.16513991355895996,0.0001,7450
357,148,0.6834599999999998,17.44918903,202,29988,84.0,0.1235126480460167,0.0001,7471
358,148,0.6825733333333337,17.43140898,202,30072,84.0,3.1794114112854004,0.0001,7492
359,148,0.6816866666666666,17.365293240000003,202,30156,84.0,0.18461936712265015,0.0001,7513
360,149,0.6808000000000004,17.32348967,202,30240,84.0,3.0307040214538574,0.0001,7534
361,149,0.6799133333333331,17.33481196,202,30324,84.0,0.08066773414611816,0.0001,7555
362,150,0.6790266666666671,17.412031589999998,202,30408,84.0,3.097865104675293,0.0001,7576
363,150,0.6781399999999997,17.473187460000002,202,30492,84.0,0.27924323081970215,0.0001,7597
364,150,0.6772533333333337,17.513846970000003,202,30576,84.0,0.1180553287267685,0.0001,7618
365,151,0.6763666666666664,17.46027665,202,30660,84.0,3.0547895431518555,0.0001,7639
366,151,0.6754800000000003,17.443086700000002,202,30744,84.0,0.1711639016866684,0.0001,7660
367,152,0.6745933333333332,17.5477913,202,30828,84.0,0.13561734557151794,0.0001,7681
368,152,0.673706666666667,17.59968188,202,30912,84.0,0.16078788042068481,0.0001,7702
369,152,0.6728199999999998,17.60649016,202,30996,84.0,2.98588228225708,0.0001,7723
370,153,0.6719333333333337,17.552601799999998,202,31080,84.0,0.08144012093544006,0.0001,7744
371,153,0.6710466666666663,17.534100679999998,202,31164,84.0,0.10344840586185455,0.0001,7765
372,154,0.6701600000000003,17.563350919999994,202,31248,84.0,0.18877112865447998,0.0001,7786
373,154,0.669273333333333,17.54060516,202,31332,84.0,0.1973060667514801,0.0001,7807
374,154,0.6683866666666669,17.55062442,202,31416,84.0,0.14191576838493347,0.0001,7828
375,155,0.6674999999999998,17.56601121,202,31500,84.0,0.15584859251976013,0.0001,7849
376,155,0.6666133333333336,17.636202259999997,202,31584,84.0,0.18229442834854126,0.0001,7870
377,156,0.6657266666666664,17.673579049999997,202,31668,84.0,3.167546033859253,0.0001,7891
378,156,0.6648400000000003,17.67363817,202,31752,84.0,3.0566318035125732,0.0001,7912
379,157,0.663953333333333,17.574861229999996,202,31836,84.0,3.083916187286377,0.0001,7933
380,157,0.6630666666666669,17.52382674,202,31920,84.0,0.17733952403068542,0.0001,7954
381,158,0.6621799999999997,17.543827320000002,202,32004,84.0,0.14094950258731842,0.0001,7975
382,158,0.6612933333333335,17.601068759999997,202,32088,84.0,0.10160471498966217,0.0001,7996
383,159,0.6604066666666664,17.594610529999997,202,32172,84.0,0.20248998701572418,0.0001,8017
384,159,0.6595200000000002,17.60023913,202,32256,84.0,0.0801229178905487,0.0001,8038
385,159,0.658633333333333,17.604283329999998,202,32340,84.0,0.1710142195224762,0.0001,8059
386,160,0.6577466666666669,17.549132929999995,202,32424,84.0,0.10656581819057465,0.0001,8080
387,160,0.6568599999999996,17.54137192,202,32508,84.0,0.1041993796825409,0.0001,8101
388,160,0.6559733333333335,17.57757851,202,32592,84.0,3.066272258758545,0.0001,8122
389,161,0.6550866666666663,17.59295782,202,32676,84.0,0.11326079070568085,0.0001,8143
390,161,0.6542000000000001,17.592185719999996,202,32760,84.0,0.07883447408676147,0.0001,8164
391,162,0.653313333333333,17.66127582,202,32844,84.0,0.1916286051273346,0.0001,8185
392,162,0.6524266666666668,17.65757327,202,32928,84.0,0.15806129574775696,0.0001,8206
393,162,0.6515399999999996,17.685644829999998,202,33012,84.0,0.11055281013250351,0.0001,8227
394,163,0.6506533333333335,17.68552312,202,33096,84.0,0.1395961344242096,0.0001,8248
395,163,0.6497666666666662,17.68978679,202,33180,84.0,0.1353892982006073,0.0001,8269
396,164,0.6488800000000001,17.68054756,202,33264,84.0,3.1172378063201904,0.0001,8290
397,164,0.6479933333333329,17.7063618,202,33348,84.0,8.98768424987793,0.0001,8311
398,164,0.6471066666666667,17.77477043,202,33432,84.0,0.11515192687511444,0.0001,8332
399,165,0.6462199999999996,17.82429664,202,33516,84.0,3.088115930557251,0.0001,8353
400,165,0.6453333333333334,17.847405350000002,202,33600,84.0,0.07674586772918701,0.0001,8374
401,166,0.6444466666666662,17.82742422,202,33684,84.0,3.118497371673584,0.0001,8395
402,166,0.6435600000000001,17.74601271,202,33768,84.0,0.09205564111471176,0.0001,8416
403,167,0.6426733333333339,17.77371459,202,33852,84.0,0.08958397060632706,0.0001,8437
404,167,0.6417866666666667,17.78193308,202,33936,84.0,0.10351244360208511,0.0001,8458
405,167,0.6408999999999995,17.80604504,202,34020,84.0,3.0324923992156982,0.0001,8479
406,168,0.6400133333333333,17.92143366,202,34104,84.0,3.0577828884124756,0.0001,8500
407,168,0.6391266666666672,17.89122185,202,34188,84.0,3.0482583045959473,0.0001,8521
408,169,0.63824,17.92013451,202,34272,84.0,0.2947317063808441,0.0001,8542
409,169,0.6373533333333339,17.846853730000003,202,34356,84.0,0.15208512544631958,0.0001,8563
410,170,0.6364666666666667,17.846677810000003,202,34440,84.0,2.963888645172119,0.0001,8584
411,170,0.6355800000000005,17.828632900000002,202,34524,84.0,0.12080703675746918,0.0001,8605
412,171,0.6346933333333333,17.878354,202,34608,84.0,0.11840172111988068,0.0001,8626
413,171,0.6338066666666671,17.861532050000005,202,34692,84.0,3.043933153152466,0.0001,8647
414,171,0.6329199999999999,17.89834215,202,34776,84.0,0.14515002071857452,0.0001,8668
415,172,0.6320333333333338,17.834477480000004,202,34860,84.0,3.061664581298828,0.0001,8689
416,172,0.6311466666666666,17.918524320000003,202,34944,84.0,0.15298360586166382,0.0001,8710
417,173,0.6302600000000005,17.91687118,202,35028,84.0,3.1145758628845215,0.0001,8731
418,173,0.6293733333333333,17.9262163,202,35112,84.0,0.10822861641645432,0.0001,8752
419,173,0.6284866666666671,17.9132283,202,35196,84.0,0.0750582367181778,0.0001,8773
420,174,0.6275999999999999,17.954266110000002,202,35280,84.0,2.9840657711029053,0.0001,8794
421,174,0.6267133333333337,17.99842985,202,35364,84.0,0.14511719346046448,0.0001,8815
422,175,0.6258266666666665,18.00165494,202,35448,84.0,0.2081145942211151,0.0001,8836
423,175,0.6249400000000004,17.986317050000004,202,35532,84.0,0.187053382396698,0.0001,8857
424,176,0.6240533333333332,17.99739527,202,35616,84.0,0.1295989751815796,0.0001,8878
425,176,0.6231666666666671,18.04406548,202,35700,84.0,3.048922061920166,0.0001,8899
426,176,0.6222799999999999,18.014592129999997,202,35784,84.0,0.15198832750320435,0.0001,8920
427,177,0.6213933333333337,18.02438323,202,35868,84.0,0.14994554221630096,0.0001,8941
428,177,0.6205066666666665,18.02934488,202,35952,84.0,0.11726262420415878,0.0001,8962
429,178,0.6196200000000003,18.01864425,202,36036,84.0,3.126230001449585,0.0001,8983
430,178,0.6187333333333331,17.931546539999996,201,36120,84.0,3.0351033210754395,0.0001,9004
431,179,0.617846666666667,17.93347828,201,36204,84.0,0.11617658287286758,0.0001,9025
432,179,0.6169599999999998,18.012797199999998,201,36288,84.0,0.11339858174324036,0.0001,9046
433,180,0.6160733333333337,17.918876349999998,201,36372,84.0,0.08639964461326599,0.0001,9067
434,180,0.6151866666666665,17.93686059,201,36456,84.0,5.971738815307617,0.0001,9088
435,181,0.6143000000000003,17.891812020000003,201,36540,84.0,0.162790447473526,0.0001,9109
436,181,0.6134133333333331,17.922930620000002,201,36624,84.0,5.929959774017334,0.0001,9130
437,182,0.6125266666666669,17.98220024,201,36708,84.0,0.11252857744693756,0.0001,9151
438,182,0.6116399999999997,18.04376993,201,36792,84.0,0.08610218018293381,0.0001,9172
439,183,0.6107533333333336,18.043862760000003,201,36876,84.0,5.918154716491699,0.0001,9193
440,183,0.6098666666666664,18.01151271,201,36960,84.0,0.11447298526763916,0.0001,9214
441,184,0.6089800000000003,17.95083157,201,37044,84.0,0.10831291973590851,0.0001,9235
442,184,0.6080933333333332,17.914411369999996,201,37128,84.0,3.0705406665802,0.0001,9256
443,184,0.6072066666666669,17.85341317,201,37212,84.0,0.12820932269096375,0.0001,9277
444,185,0.6063199999999997,17.893994850000002,201,37296,84.0,0.244113489985466,0.0001,9298
445,185,0.6054333333333335,17.989663800000002,200,37380,84.0,3.1190829277038574,0.0001,9319
446,186,0.6045466666666663,17.919105520000002,200,37464,84.0,0.18451517820358276,0.0001,9340
447,186,0.6036600000000002,18.020729460000002,201,37548,84.0,0.1357089877128601,0.0001,9361
448,187,0.602773333333333,17.92877129,201,37632,84.0,0.13812600076198578,0.0001,9382
449,187,0.6018866666666669,17.87277529,200,37716,84.0,0.17496204376220703,0.0001,9403
450,188,0.6009999999999998,17.9786571,200,37800,84.0,0.16493339836597443,0.0001,9424
451,188,0.6001133333333335,18.00155082,200,37884,84.0,0.21396124362945557,0.0001,9445
452,189,0.5992266666666664,18.01184353,200,37968,84.0,0.1825028955936432,0.0001,9466
453,189,0.5983400000000001,17.97878433,200,38052,84.0,2.9788753986358643,0.0001,9487
454,189,0.597453333333333,17.86976338,200,38136,84.0,0.11096546053886414,0.0001,9508
455,190,0.5965666666666668,17.973684519999996,200,38220,84.0,0.21466758847236633,0.0001,9529
456,190,0.5956799999999997,18.008907379999997,200,38304,84.0,0.16427578032016754,0.0001,9550
457,191,0.5947933333333335,17.97859959,200,38388,84.0,0.16146811842918396,0.0001,9571
458,191,0.5939066666666664,17.974278029999997,200,38472,84.0,3.0280845165252686,0.0001,9592
459,192,0.5930200000000001,18.0264654,200,38556,84.0,0.21583908796310425,0.0001,9613
460,192,0.592133333333333,18.11244638,200,38640,84.0,0.08671282231807709,0.0001,9634
461,193,0.5912466666666667,18.11029157,200,38724,84.0,3.033865451812744,0.0001,9655
462,193,0.5903599999999996,18.11683035,200,38808,84.0,0.21699151396751404,0.0001,9676
463,194,0.5894733333333334,18.11823572,200,38892,84.0,3.135488748550415,0.0001,9697
464,194,0.5885866666666663,18.072924020000002,200,38976,84.0,0.14395977556705475,0.0001,9718
465,194,0.5877000000000001,18.071827499999998,200,39060,84.0,2.9790260791778564,0.0001,9739
466,195,0.586813333333333,18.089333120000003,200,39144,84.0,3.093057155609131,0.0001,9760
467,195,0.5859266666666667,18.06692142,200,39228,84.0,3.0852158069610596,0.0001,9781
468,196,0.5850400000000007,18.08850234,200,39312,84.0,0.1695263385772705,0.0001,9802
469,196,0.5841533333333333,18.019483150000003,200,39396,84.0,0.05809525027871132,0.0001,9823
470,197,0.5832666666666662,18.041130120000002,200,39480,84.0,0.11778359115123749,0.0001,9844
471,197,0.58238,18.05587621,200,39564,84.0,0.12369486689567566,0.0001,9865
472,197,0.5814933333333339,17.949137460000003,200,39648,84.0,0.15378686785697937,0.0001,9886
473,198,0.5806066666666667,17.981666599999997,200,39732,84.0,2.9951021671295166,0.0001,9907
474,198,0.5797199999999996,17.91353384,200,39816,84.0,0.14094695448875427,0.0001,9928
475,199,0.5788333333333333,17.935838229999998,200,39900,84.0,0.11147485673427582,0.0001,9949
476,199,0.5779466666666673,17.87577102,200,39984,84.0,0.09320612996816635,0.0001,9970
477,200,0.5770599999999999,17.92057518,200,40068,84.0,3.1234755516052246,0.0001,9991
478,200,0.5761733333333339,17.892625000000002,200,40152,84.0,0.1411372572183609,0.0001,10012
479,200,0.5752866666666666,17.92914562,200,40236,84.0,3.0873160362243652,0.0001,10033
480,201,0.5744000000000005,17.95552868,200,40320,84.0,0.16419970989227295,0.0001,10054
481,201,0.5735133333333333,17.93910226,200,40404,84.0,2.9998281002044678,0.0001,10075
482,202,0.5726266666666672,17.96262659,200,40488,84.0,3.106936454772949,0.0001,10096
483,202,0.5717399999999999,17.945486899999995,200,40572,84.0,3.026888608932495,0.0001,10117
484,203,0.5708533333333339,17.9336858,200,40656,84.0,0.14819228649139404,0.0001,10138
485,203,0.5699666666666665,17.8158316,200,40740,84.0,0.11290755867958069,0.0001,10159
486,203,0.5690800000000005,17.92258619,200,40824,84.0,0.23228958249092102,0.0001,10180
487,204,0.5681933333333332,17.88503657,200,40908,84.0,3.0365543365478516,0.0001,10201
488,204,0.5673066666666671,17.846865590000004,200,40992,84.0,3.0686957836151123,0.0001,10222
489,205,0.5664199999999999,17.83601011,200,41076,84.0,0.13273710012435913,0.0001,10243
490,205,0.5655333333333338,17.809266,200,41160,84.0,0.10975030064582825,0.0001,10264
491,206,0.5646466666666665,17.77408522,200,41244,84.0,0.20590682327747345,0.0001,10285
492,206,0.5637600000000005,17.84850933,200,41328,84.0,0.05721297115087509,0.0001,10306
493,206,0.5628733333333331,17.80367998,200,41412,84.0,3.172090768814087,0.0001,10327
494,207,0.5619866666666671,17.86785171,200,41496,84.0,5.939557075500488,0.0001,10348
495,207,0.5610999999999998,17.867583540000002,200,41580,84.0,0.12651225924491882,0.0001,10369
496,207,0.5602133333333337,17.8868822,200,41664,84.0,0.18043968081474304,0.0001,10390
497,208,0.5593266666666665,17.879386559999997,200,41748,84.0,0.19090861082077026,0.0001,10411
498,208,0.5584400000000004,17.856213479999997,200,41832,84.0,0.09205540269613266,0.0001,10432
499,209,0.5575533333333331,17.723524899999997,200,41916,84.0,0.19660493731498718,0.0001,10453
500,209,0.5566666666666671,17.646206449999998,200,42000,84.0,3.1001718044281006,0.0001,10474
501,210,0.5557799999999997,17.655447979999998,200,42084,84.0,0.18426787853240967,0.0001,10495
502,210,0.5548933333333337,17.7473957,200,42168,84.0,0.1324997842311859,0.0001,10516
503,211,0.5540066666666665,17.717047700000002,200,42252,84.0,0.13662636280059814,0.0001,10537
504,211,0.5531200000000003,17.67749228,200,42336,84.0,0.10524976253509521,0.0001,10558
505,211,0.5522333333333331,17.58151703,200,42420,84.0,0.10423670709133148,0.0001,10579
506,212,0.551346666666667,17.46333279,200,42504,84.0,3.087042808532715,0.0001,10600
507,212,0.5504599999999997,17.43386654,200,42588,84.0,5.9383769035339355,0.0001,10621
508,213,0.5495733333333337,17.505684020000004,200,42672,84.0,3.054661750793457,0.0001,10642
509,213,0.5486866666666664,17.456219850000004,200,42756,84.0,0.15257717669010162,0.0001,10663
510,214,0.5478000000000003,17.40389614,200,42840,84.0,0.17152968049049377,0.0001,10684
511,214,0.5469133333333331,17.428220829999997,200,42924,84.0,5.964919567108154,0.0001,10705
512,214,0.5460266666666669,17.378159029999996,200,43008,84.0,5.90074348449707,0.0001,10726
513,215,0.5451399999999997,17.42470848,200,43092,84.0,0.12567934393882751,0.0001,10747
514,215,0.5442533333333336,17.347062799999996,200,43176,84.0,3.104224443435669,0.0001,10768
515,216,0.5433666666666663,17.37462495,200,43260,84.0,0.1743607223033905,0.0001,10789
516,216,0.5424800000000003,17.32056325,200,43344,84.0,0.15496811270713806,0.0001,10810
517,216,0.541593333333333,17.36051415,200,43428,84.0,0.14946450293064117,0.0001,10831
