rollout/ep_rew_mean,rollout/exploration_rate,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,time/episodes,train/learning_rate,train/n_updates,train/loss
-6.429410239999999,0.05,47035,31.29,142,330,1417,0.0001,11733,7.421521186828613
-6.397250829999999,0.05,47061,31.3,142,330,1418,0.0001,11740,1.1773393154144287
-6.3972289,0.05,47086,31.3,142,330,1419,0.0001,11746,3.1614444255828857
-5.98631989,0.05,47148,31.57,142,330,1420,0.0001,11761,3.236268997192383
-5.9030895999999995,0.05,47181,31.64,142,331,1421,0.0001,11770,5.07243537902832
-5.908027229999999,0.05,47206,31.64,142,331,1422,0.0001,11776,0.7728073596954346
-5.908038049999999,0.05,47231,31.64,142,331,1423,0.0001,11782,3.082655906677246
-5.764006139999999,0.05,47267,31.75,142,332,1424,0.0001,11791,4.890876770019531
-5.789443059999999,0.05,47293,31.73,142,332,1425,0.0001,11798,6.871892929077148
-5.814575679999998,0.05,47318,31.71,142,332,1426,0.0001,11804,1.086026668548584
-5.806081939999999,0.05,47343,31.71,142,332,1427,0.0001,11810,4.8446149826049805
-5.766326929999999,0.05,47372,31.75,142,332,1428,0.0001,11817,3.0519189834594727
-6.445787289999999,0.05,47401,31.37,142,333,1429,0.0001,11825,2.9089062213897705
-6.45154373,0.05,47426,31.37,142,333,1430,0.0001,11831,1.3646184206008911
-6.404939890000001,0.05,47456,31.41,142,333,1431,0.0001,11838,3.1625640392303467
-6.13532738,0.05,47541,31.94,142,333,1432,0.0001,11860,2.9585258960723877
-6.103573260000001,0.05,47570,31.98,142,334,1433,0.0001,11867,1.127934455871582
-6.103078470000001,0.05,47595,31.98,142,334,1434,0.0001,11873,14.789155960083008
-6.080471130000001,0.05,47624,32.01,142,334,1435,0.0001,11880,1.0190303325653076
-6.07190711,0.05,47652,32.01,142,334,1436,0.0001,11887,0.6785463094711304
-5.8847618599999985,0.05,47688,32.12,142,335,1437,0.0001,11896,4.803841590881348
-5.815494449999999,0.05,47719,32.18,142,335,1438,0.0001,11904,2.8048150539398193
-6.043862039999999,0.05,47772,31.86,142,335,1439,0.0001,11917,1.1811105012893677
-6.043207669999998,0.05,47797,31.86,142,335,1440,0.0001,11924,2.8448729515075684
-6.043207669999999,0.05,47822,31.86,142,336,1441,0.0001,11930,5.017827987670898
-5.361427819999999,0.05,47907,32.35,142,336,1442,0.0001,11951,0.92513507604599
-5.357029029999999,0.05,47933,32.36,142,336,1443,0.0001,11958,4.927621841430664
-5.357248870000001,0.05,47958,32.36,142,336,1444,0.0001,11964,2.8276307582855225
-5.358755260000001,0.05,47983,32.35,142,337,1445,0.0001,11970,5.005126953125
-5.495342510000001,0.05,48008,31.75,142,337,1446,0.0001,11976,6.558069229125977
-5.498079780000001,0.05,48034,31.75,142,337,1447,0.0001,11983,4.710766315460205
-5.599640230000001,0.05,48059,31.67,142,337,1448,0.0001,11989,3.217215061187744
-5.477572640000001,0.05,48093,31.76,142,338,1449,0.0001,11998,0.862047553062439
-5.32016361,0.05,48126,31.84,142,338,1450,0.0001,12006,0.8764688372612
-5.146037549999999,0.05,48163,31.96,142,338,1451,0.0001,12015,3.0272555351257324
-5.142875330000001,0.05,48188,31.96,142,338,1452,0.0001,12021,4.770339488983154
-5.1428056600000005,0.05,48213,31.96,142,339,1453,0.0001,12028,1.1929216384887695
-5.433182130000001,0.05,48238,31.36,142,339,1454,0.0001,12034,3.0471456050872803
-4.83031051,0.05,48306,31.74,142,339,1455,0.0001,12051,7.13861083984375
-5.2789119200000005,0.05,48331,31.44,142,339,1456,0.0001,12057,1.012751579284668
-6.114235819999999,0.05,48356,30.84,142,340,1457,0.0001,12063,4.745946884155273
-6.1131977,0.05,48381,30.84,142,340,1458,0.0001,12070,0.6686651110649109
-6.105950499999999,0.05,48406,30.84,142,340,1459,0.0001,12076,1.0926711559295654
-6.280799149999999,0.05,48431,30.73,142,340,1460,0.0001,12082,1.2414865493774414
-6.44137191,0.05,48463,30.64,142,341,1461,0.0001,12090,2.7846732139587402
-6.8599935599999995,0.05,48488,30.37,142,341,1462,0.0001,12096,2.724961996078491
-7.019740339999999,0.05,48513,30.26,142,341,1463,0.0001,12103,0.7199574708938599
-7.030907339999999,0.05,48538,30.26,142,341,1464,0.0001,12109,0.7745625972747803
-6.77027664,0.05,48623,30.86,142,342,1465,0.0001,12130,3.1497609615325928
-6.7702626200000005,0.05,48648,30.86,142,342,1466,0.0001,12136,0.6863933205604553
-6.700618300000001,0.05,48680,30.92,142,342,1467,0.0001,12144,0.8749535083770752
-6.700280950000002,0.05,48705,30.92,142,342,1468,0.0001,12151,2.8981094360351562
-6.702470580000002,0.05,48730,30.92,142,342,1469,0.0001,12157,5.186330795288086
-6.087294420000001,0.05,48792,31.29,142,343,1470,0.0001,12172,2.8159403800964355
-6.031498720000001,0.05,48822,31.34,142,343,1471,0.0001,12180,2.7641682624816895
-6.01663192,0.05,48848,31.35,142,343,1472,0.0001,12186,1.4433400630950928
-6.00736122,0.05,48873,31.35,142,344,1473,0.0001,12193,1.0173598527908325
-5.30577314,0.05,48942,31.72,142,344,1474,0.0001,12210,0.9182602167129517
-5.305496000000001,0.05,48967,31.72,142,344,1475,0.0001,12216,7.19598388671875
-5.306954730000001,0.05,48992,31.72,142,344,1476,0.0001,12222,2.832859992980957
-5.415579980000001,0.05,49018,31.64,142,345,1477,0.0001,12229,8.451349258422852
-5.41557998,0.05,49043,31.64,142,345,1478,0.0001,12235,3.3822531700134277
-5.50240129,0.05,49068,31.57,142,345,1479,0.0001,12241,0.7040185928344727
-5.508526870000001,0.05,49093,31.56,142,345,1480,0.0001,12248,0.6725131273269653
-5.637666540000001,0.05,49118,31.47,142,345,1481,0.0001,12254,2.895585060119629
-5.5694732799999995,0.05,49149,31.53,141,346,1482,0.0001,12262,4.943809509277344
-5.54227038,0.05,49182,31.54,141,346,1483,0.0001,12270,2.7041757106781006
-5.492309209999999,0.05,49214,31.58,141,346,1484,0.0001,12278,0.5892758369445801
-5.4922489500000005,0.05,49239,31.58,141,346,1485,0.0001,12284,1.1136263608932495
-4.86040396,0.05,49304,31.98,142,347,1486,0.0001,12300,2.6878247261047363
-4.111764300000001,0.05,49389,32.58,142,347,1487,0.0001,12322,6.861155033111572
-4.31050962,0.05,49474,33.18,142,347,1488,0.0001,12343,6.602516174316406
-4.32209497,0.05,49499,33.17,142,348,1489,0.0001,12349,4.729378700256348
-4.38970167,0.05,49524,33.11,142,348,1490,0.0001,12355,2.9575939178466797
-4.388773030000001,0.05,49550,33.1,142,348,1491,0.0001,12362,3.0839450359344482
-4.288706550000001,0.05,49583,33.18,142,348,1492,0.0001,12370,4.946372032165527
-4.291121670000001,0.05,49608,33.18,142,348,1493,0.0001,12376,2.8171350955963135
-4.767088640000001,0.05,49633,32.58,142,349,1494,0.0001,12383,0.8312337398529053
-4.77181181,0.05,49658,32.58,142,349,1495,0.0001,12389,7.267507553100586
-4.100544740000001,0.05,49731,33.05,142,349,1496,0.0001,12407,3.12130069732666
-4.081680360000001,0.05,49757,33.06,142,349,1497,0.0001,12414,2.78041410446167
-4.1802038,0.05,49782,32.98,142,350,1498,0.0001,12420,3.029446601867676
-4.180014720000001,0.05,49807,32.98,142,350,1499,0.0001,12426,2.8348183631896973
-4.16753211,0.05,49832,32.98,142,350,1500,0.0001,12432,2.635751247406006
-4.1601440300000005,0.05,49858,32.98,142,350,1501,0.0001,12439,2.7746801376342773
-4.1600927500000004,0.05,49884,32.98,142,351,1502,0.0001,12445,0.6301797032356262
-4.160284720000001,0.05,49909,32.97,142,351,1503,0.0001,12452,0.8477798104286194
-4.137157470000002,0.05,49936,32.99,142,351,1504,0.0001,12458,0.7861736416816711
-4.136747060000001,0.05,49961,32.99,142,351,1505,0.0001,12465,2.7682220935821533
-4.019816440000001,0.05,49995,33.08,142,351,1506,0.0001,12473,0.9053621292114258
-4.017442680000001,0.05,50020,33.08,142,352,1507,0.0001,12479,7.167016506195068
-4.0174113400000016,0.05,50045,33.08,142,352,1508,0.0001,12486,3.202449321746826
-3.9562555300000013,0.05,50075,33.13,142,352,1509,0.0001,12493,2.826378583908081
-3.8375989400000003,0.05,50160,33.13,142,353,1510,0.0001,12514,2.9164674282073975
-3.79727017,0.05,50245,33.72,142,353,1511,0.0001,12536,3.590029001235962
-3.7007909800000003,0.05,50278,33.78,142,353,1512,0.0001,12544,3.2008023262023926
-3.7024165,0.05,50304,33.78,142,353,1513,0.0001,12550,1.0822714567184448
-3.42773732,0.05,50347,33.95,142,354,1514,0.0001,12561,4.889679431915283
-3.016439860000001,0.05,50399,34.22,142,354,1515,0.0001,12574,2.9780168533325195
-2.9380993600000007,0.05,50484,34.75,142,354,1516,0.0001,12595,5.27678108215332
-2.9508764400000005,0.05,50509,34.74,142,354,1517,0.0001,12602,1.4054877758026123
-2.9575795,0.05,50536,34.75,142,355,1518,0.0001,12608,4.953112602233887
-2.92886696,0.05,50564,34.78,142,355,1519,0.0001,12615,2.732346773147583
-3.3561189599999994,0.05,50598,34.5,142,355,1520,0.0001,12624,3.492875099182129
-3.41962307,0.05,50626,34.45,142,355,1521,0.0001,12631,3.354747772216797
-3.3555936400000004,0.05,50656,34.5,142,356,1522,0.0001,12638,2.96274733543396
-3.2350995200000012,0.05,50741,35.1,142,356,1523,0.0001,12660,1.3837764263153076
-3.1828783200000004,0.05,50780,35.13,142,356,1524,0.0001,12669,3.075038433074951
-3.181751910000001,0.05,50805,35.12,142,356,1525,0.0001,12676,5.01755952835083
-3.16665437,0.05,50832,35.14,142,357,1526,0.0001,12682,3.0065462589263916
-3.1665412,0.05,50858,35.15,142,357,1527,0.0001,12689,1.1029099225997925
-3.20728854,0.05,50883,35.11,142,357,1528,0.0001,12695,3.00943660736084
-3.2363993699999996,0.05,50909,35.08,142,357,1529,0.0001,12702,1.0819027423858643
-3.2306566500000002,0.05,50934,35.08,142,357,1530,0.0001,12708,4.961309432983398
-3.25589939,0.05,50962,35.06,142,358,1531,0.0001,12715,3.229518413543701
-3.62102789,0.05,50987,34.46,142,358,1532,0.0001,12721,3.416762351989746
-3.56544658,0.05,51020,34.5,142,358,1533,0.0001,12729,4.827582359313965
-3.56377524,0.05,51045,34.5,142,358,1534,0.0001,12736,5.097602367401123
-3.59977715,0.05,51070,34.46,142,358,1535,0.0001,12742,7.345182418823242
-3.6135188499999997,0.05,51096,34.44,142,358,1536,0.0001,12748,0.7628434896469116
-3.81115332,0.05,51121,34.33,142,359,1537,0.0001,12755,1.0343477725982666
-3.7020639000000006,0.05,51206,34.87,142,359,1538,0.0001,12776,2.961442232131958
-4.14919812,0.05,51236,34.64,142,359,1539,0.0001,12783,3.391098976135254
-4.09263356,0.05,51266,34.69,142,359,1540,0.0001,12791,2.799741268157959
-4.014850860000001,0.05,51298,34.76,142,360,1541,0.0001,12799,2.902805805206299
-4.838871940000001,0.05,51324,34.17,142,360,1542,0.0001,12805,5.269856929779053
-4.830097070000001,0.05,51409,34.76,142,360,1543,0.0001,12827,3.035334348678589
-4.829918790000001,0.05,51434,34.76,142,360,1544,0.0001,12833,0.8000325560569763
-4.82824453,0.05,51459,34.76,142,361,1545,0.0001,12839,4.9337615966796875
-4.82884548,0.05,51484,34.76,142,361,1546,0.0001,12845,2.8935346603393555
-4.821513739999999,0.05,51510,34.76,142,361,1547,0.0001,12852,4.715241432189941
-4.83099504,0.05,51535,34.76,142,361,1548,0.0001,12858,1.049407958984375
-4.95302091,0.05,51560,34.67,142,361,1549,0.0001,12864,0.8394070863723755
-4.361310710000001,0.05,51645,35.19,142,362,1550,0.0001,12886,5.424686431884766
-3.6498045500000007,0.05,51730,35.67,142,362,1551,0.0001,12907,2.8522276878356934
-3.5764985600000005,0.05,51815,36.27,142,362,1552,0.0001,12928,0.8195699453353882
-3.57657828,0.05,51840,36.27,142,363,1553,0.0001,12934,3.145411729812622
-3.1789264999999993,0.05,51925,36.87,142,363,1554,0.0001,12956,0.8333910703659058
-3.78804447,0.05,51955,36.49,142,363,1555,0.0001,12963,3.0079421997070312
-3.44917421,0.05,51997,36.66,142,363,1556,0.0001,12974,1.0625507831573486
-3.4496451700000006,0.05,52022,36.66,142,363,1557,0.0001,12980,3.3910622596740723
-2.1393363900000004,0.05,52107,37.26,143,364,1558,0.0001,13001,4.867062568664551
-2.099727110000001,0.05,52192,37.86,143,364,1559,0.0001,13022,3.1757373809814453
-2.10382416,0.05,52217,37.86,143,364,1560,0.0001,13029,0.9065954685211182
-2.15425472,0.05,52246,37.83,143,365,1561,0.0001,13036,0.8345871567726135
-2.11918047,0.05,52275,37.87,143,365,1562,0.0001,13043,5.418761253356934
-1.85432715,0.05,52360,38.47,143,365,1563,0.0001,13064,1.1964229345321655
-1.8437611099999993,0.05,52385,38.47,143,365,1564,0.0001,13071,0.7738018035888672
-2.0915434999999998,0.05,52411,37.88,143,366,1565,0.0001,13077,3.0159552097320557
-2.0529393799999998,0.05,52496,38.48,143,366,1566,0.0001,13098,2.9518139362335205
-1.4091744499999996,0.05,52581,39.01,143,366,1567,0.0001,13120,4.880304336547852
-1.3375494500000003,0.05,52612,39.07,143,367,1568,0.0001,13127,0.8433888554573059
-1.3224822400000003,0.05,52638,39.08,143,367,1569,0.0001,13134,4.791947364807129
-1.7600727500000004,0.05,52723,39.31,143,367,1570,0.0001,13155,0.8221964240074158
-1.8156256700000006,0.05,52748,39.26,143,367,1571,0.0001,13161,3.292181968688965
-1.65711566,0.05,52785,39.37,143,367,1572,0.0001,13171,1.1634721755981445
-1.6571156600000003,0.05,52810,39.37,143,368,1573,0.0001,13177,2.98506760597229
-2.43699435,0.05,52835,38.93,143,368,1574,0.0001,13183,0.9330310225486755
-2.2070511199999996,0.05,52875,39.08,143,368,1575,0.0001,13193,3.154320240020752
-2.2056068799999995,0.05,52900,39.08,143,368,1576,0.0001,13199,3.1397979259490967
-2.11492771,0.05,52933,39.15,143,369,1577,0.0001,13208,0.5799910426139832
-2.10189115,0.05,52960,39.17,143,369,1578,0.0001,13214,2.9254229068756104
-2.09740076,0.05,52985,39.17,143,369,1579,0.0001,13221,3.6079607009887695
-2.0564967700000003,0.05,53014,39.21,143,369,1580,0.0001,13228,2.8590869903564453
-2.0563056600000005,0.05,53039,39.21,143,369,1581,0.0001,13234,2.9838802814483643
-2.12465821,0.05,53064,39.15,143,370,1582,0.0001,13240,3.0766944885253906
-2.2171037,0.05,53090,39.08,143,370,1583,0.0001,13247,5.170291900634766
-2.2264673700000004,0.05,53121,39.07,143,370,1584,0.0001,13255,4.762792110443115
-2.2265912900000004,0.05,53146,39.07,143,370,1585,0.0001,13261,0.857364296913147
-2.85263536,0.05,53171,38.67,143,370,1586,0.0001,13267,6.833040237426758
-3.52920135,0.05,53202,38.13,143,371,1587,0.0001,13275,1.031869888305664
-3.3024557199999998,0.05,53230,37.56,143,371,1588,0.0001,13282,3.1315600872039795
-3.2783814700000007,0.05,53256,37.57,143,371,1589,0.0001,13288,6.790742874145508
-3.23214621,0.05,53285,37.61,143,371,1590,0.0001,13296,2.9836602210998535
-3.21908006,0.05,53313,37.63,143,371,1591,0.0001,13303,2.7840940952301025
-3.3191095600000007,0.05,53338,37.55,143,372,1592,0.0001,13309,2.8233652114868164
-3.3016227299999996,0.05,53364,37.56,143,372,1593,0.0001,13315,0.9821338653564453
-3.2705957599999995,0.05,53392,37.59,143,372,1594,0.0001,13322,1.2315151691436768
-2.6911021999999996,0.05,53457,37.99,143,372,1595,0.0001,13339,1.0392608642578125
-3.29265257,0.05,53489,37.58,143,373,1596,0.0001,13347,3.6259307861328125
-3.2523301,0.05,53574,38.17,143,373,1597,0.0001,13368,7.020395278930664
-3.2339416400000003,0.05,53602,38.2,143,373,1598,0.0001,13375,1.1787540912628174
-3.2409476600000007,0.05,53627,38.2,143,373,1599,0.0001,13381,6.765735149383545
-3.2418148,0.05,53653,38.21,143,373,1600,0.0001,13388,0.69481360912323
-2.9275894800000004,0.05,53698,38.4,143,374,1601,0.0001,13399,2.7369911670684814
-2.926576640000001,0.05,53724,38.4,143,374,1602,0.0001,13405,1.083106279373169
-2.780772220000001,0.05,53758,38.49,143,374,1603,0.0001,13414,4.839312553405762
-1.9390953600000005,0.05,53843,39.07,143,375,1604,0.0001,13435,1.0936293601989746
-1.8724603200000005,0.05,53874,39.13,143,375,1605,0.0001,13443,5.201202392578125
-1.9903257700000003,0.05,53899,39.04,143,375,1606,0.0001,13449,2.707343339920044
-1.9910084400000008,0.05,53924,39.04,143,375,1607,0.0001,13455,3.043773651123047
-1.4712647700000006,0.05,53980,39.35,143,375,1608,0.0001,13469,8.510085105895996
-1.5330529900000005,0.05,54006,39.31,143,376,1609,0.0001,13476,2.909031391143799
-1.8704480400000008,0.05,54031,38.71,143,376,1610,0.0001,13482,7.272550582885742
-1.9119743400000004,0.05,54057,38.12,143,376,1611,0.0001,13489,1.0436581373214722
-1.3818867300000006,0.05,54142,38.64,143,376,1612,0.0001,13510,2.7786951065063477
-1.3819269900000004,0.05,54168,38.64,143,377,1613,0.0001,13516,0.9477758407592773
-1.5910225000000002,0.05,54199,38.52,143,377,1614,0.0001,13524,2.748816967010498
-2.00387772,0.05,54224,38.25,143,377,1615,0.0001,13530,2.9380621910095215
-1.7916881800000004,0.05,54309,38.25,143,377,1616,0.0001,13552,3.2355074882507324
-1.7310907000000002,0.05,54339,38.3,143,378,1617,0.0001,13559,3.0545225143432617
-1.7307513400000003,0.05,54365,38.29,143,378,1618,0.0001,13566,4.948166847229004
-1.7594638800000004,0.05,54390,38.26,143,378,1619,0.0001,13572,4.7930216789245605
-1.7852034900000004,0.05,54423,38.25,143,378,1620,0.0001,13580,4.822978496551514
-1.806666,0.05,54449,38.23,143,378,1621,0.0001,13587,1.1998368501663208
-1.8655687200000006,0.05,54474,38.18,143,379,1622,0.0001,13593,5.127181053161621
-1.9831185900000003,0.05,54500,37.59,143,379,1623,0.0001,13599,0.9181094169616699
-2.1519680500000002,0.05,54528,37.48,143,379,1624,0.0001,13606,0.8884776830673218
-2.0854291000000007,0.05,54559,37.54,143,379,1625,0.0001,13614,0.9163088798522949
-2.0807710800000003,0.05,54586,37.54,143,379,1626,0.0001,13621,0.7553151845932007
-2.0888383900000003,0.05,54611,37.53,143,379,1627,0.0001,13627,3.0569546222686768
-2.0902660400000004,0.05,54636,37.53,143,380,1628,0.0001,13633,2.6052277088165283
-2.0513040300000003,0.05,54665,37.56,143,380,1629,0.0001,13641,3.078606605529785
-1.9649838300000002,0.05,54697,37.63,143,380,1630,0.0001,13649,3.5086801052093506
-1.63929384,0.05,54743,37.81,143,380,1631,0.0001,13660,2.84390926361084
-1.6392938399999997,0.05,54768,37.81,143,381,1632,0.0001,13666,2.923135757446289
-1.67937317,0.05,54798,37.78,143,381,1633,0.0001,13674,0.9051272869110107
-1.6620247399999994,0.05,54825,37.8,143,381,1634,0.0001,13681,4.961976051330566
-0.9858639499999995,0.05,54889,38.19,143,381,1635,0.0001,13697,0.8869222402572632
-0.9975573799999996,0.05,54914,38.18,143,381,1636,0.0001,13703,5.176229000091553
-0.9965346399999997,0.05,54939,38.18,143,382,1637,0.0001,13709,0.8218282461166382
-0.45793073999999967,0.05,55024,38.18,143,382,1638,0.0001,13730,4.756664276123047
-0.5060102799999997,0.05,55049,38.13,143,382,1639,0.0001,13737,3.149801254272461
-0.5625748399999996,0.05,55074,38.08,143,382,1640,0.0001,13743,1.0718063116073608
-0.07482391999999968,0.05,55159,38.61,143,383,1641,0.0001,13764,2.897920846939087
-0.006356659999999507,0.05,55190,38.66,143,383,1642,0.0001,13772,2.80564546585083
0.3354782600000003,0.05,55236,38.27,143,383,1643,0.0001,13783,0.9926490187644958
0.36487027000000033,0.05,55264,38.3,143,383,1644,0.0001,13790,1.098187804222107
0.36487230000000026,0.05,55289,38.3,143,384,1645,0.0001,13797,2.9934215545654297
1.0751329200000002,0.05,55368,38.84,144,384,1646,0.0001,13816,5.0575032234191895
1.0577584700000005,0.05,55394,38.84,144,384,1647,0.0001,13823,2.984574556350708
1.0681212500000004,0.05,55419,38.84,144,384,1648,0.0001,13829,0.6671732664108276
1.0815029100000007,0.05,55445,38.85,144,384,1649,0.0001,13836,2.815382957458496
0.3379588599999998,0.05,55471,38.26,144,385,1650,0.0001,13842,0.8385144472122192
0.11259893000000006,0.05,55556,38.26,144,385,1651,0.0001,13863,1.0628517866134644
0.18249016000000004,0.05,55641,38.26,144,385,1652,0.0001,13885,0.9063018560409546
0.19688869000000017,0.05,55667,38.27,144,386,1653,0.0001,13891,2.8822731971740723
-0.12643805000000014,0.05,55698,37.73,144,386,1654,0.0001,13899,3.0604658126831055
-0.06901096000000011,0.05,55732,37.77,144,386,1655,0.0001,13907,2.8045973777770996
-0.23966417999999998,0.05,55769,37.72,144,386,1656,0.0001,13917,2.882874011993408
-0.22488840000000004,0.05,55796,37.74,144,386,1657,0.0001,13923,3.1486644744873047
-1.5362326799999997,0.05,55821,37.14,144,387,1658,0.0001,13930,0.7469196915626526
-1.5767753099999995,0.05,55847,36.55,144,387,1659,0.0001,13936,5.157963752746582
-1.4842917499999997,0.05,55880,36.63,144,387,1660,0.0001,13944,2.8407225608825684
-1.2715213599999997,0.05,55919,36.73,144,387,1661,0.0001,13954,4.744731426239014
-1.2157281499999997,0.05,55952,36.77,144,387,1662,0.0001,13962,4.720599174499512
-1.4814518799999994,0.05,55978,36.18,144,388,1663,0.0001,13969,0.6308066844940186
-1.4814420199999996,0.05,56003,36.18,144,388,1664,0.0001,13975,0.8235067129135132
-0.53472533,0.05,56088,36.77,144,388,1665,0.0001,13996,0.7489728927612305
-0.5703463900000001,0.05,56114,36.18,144,388,1666,0.0001,14003,1.1261835098266602
-1.2117326400000001,0.05,56146,35.65,144,389,1667,0.0001,14011,3.043254852294922
-0.9380975400000002,0.05,56231,36.19,144,389,1668,0.0001,14032,1.072401762008667
-0.8972633200000004,0.05,56316,36.78,144,389,1669,0.0001,14053,1.057403326034546
-0.41305568999999975,0.05,56380,36.57,144,390,1670,0.0001,14069,0.6306378841400146
-0.4028683699999999,0.05,56406,36.58,144,390,1671,0.0001,14076,4.65237283706665
-0.5192868700000004,0.05,56436,36.51,144,390,1672,0.0001,14083,2.799633026123047
-0.5190039800000004,0.05,56461,36.51,144,390,1673,0.0001,14090,0.9641678333282471
-0.5188972200000004,0.05,56486,36.51,144,390,1674,0.0001,14096,2.9670422077178955
-0.7489007100000002,0.05,56511,36.36,144,391,1675,0.0001,14102,4.925961017608643
-0.7209299500000002,0.05,56538,36.38,144,391,1676,0.0001,14109,8.526153564453125
-0.81756618,0.05,56563,36.3,144,391,1677,0.0001,14115,2.671935558319092
-0.8306487699999999,0.05,56588,36.28,144,391,1678,0.0001,14121,0.8290508985519409
-0.8255956300000001,0.05,56613,36.28,144,391,1679,0.0001,14128,2.8723771572113037
-0.02853597000000022,0.05,56698,36.84,144,392,1680,0.0001,14149,5.3158979415893555
-0.021595590000000192,0.05,56725,36.86,144,392,1681,0.0001,14156,4.642871856689453
0.02299660999999956,0.05,56755,36.91,144,392,1682,0.0001,14163,2.505671977996826
0.1038988799999996,0.05,56788,36.98,144,392,1683,0.0001,14171,0.7065644264221191
0.06396625999999951,0.05,56816,36.95,144,392,1684,0.0001,14178,3.0041086673736572
0.06402991999999935,0.05,56841,36.95,144,393,1685,0.0001,14185,6.973581314086914
0.19813458999999894,0.05,56874,37.03,144,393,1686,0.0001,14193,2.917179822921753
0.4931371399999993,0.05,56922,37.2,144,393,1687,0.0001,14205,5.413901329040527
0.4587095099999993,0.05,56947,37.17,144,393,1688,0.0001,14211,5.051480293273926
0.8931476099999992,0.05,56999,37.43,144,394,1689,0.0001,14224,2.903005599975586
0.9472112699999993,0.05,57032,37.47,144,394,1690,0.0001,14232,2.7990517616271973
1.0007916299999993,0.05,57064,37.51,144,394,1691,0.0001,14240,1.1071053743362427
1.7280119699999994,0.05,57133,37.95,144,394,1692,0.0001,14258,6.836636066436768
1.9649989499999991,0.05,57173,38.09,144,395,1693,0.0001,14268,2.684422731399536
1.9291119899999993,0.05,57198,38.06,144,395,1694,0.0001,14274,4.927891254425049
1.3541491899999993,0.05,57223,37.66,144,395,1695,0.0001,14280,4.688510894775391
1.276519819999999,0.05,57249,37.6,144,395,1696,0.0001,14287,5.45114803314209
1.2777116599999991,0.05,57279,37.05,144,395,1697,0.0001,14294,2.8328843116760254
1.3632668799999994,0.05,57312,37.1,144,396,1698,0.0001,14302,0.7053338289260864
1.3759244499999994,0.05,57338,37.11,144,396,1699,0.0001,14309,0.978699803352356
1.614681739999999,0.05,57379,37.26,144,396,1700,0.0001,14319,5.235236167907715
1.2882472099999989,0.05,57404,37.06,144,396,1701,0.0001,14325,4.89436149597168
1.301162529999999,0.05,57431,37.07,144,396,1702,0.0001,14332,4.826864719390869
1.5792240499999992,0.05,57482,37.24,144,397,1703,0.0001,14345,0.8435254096984863
0.7143748999999998,0.05,57507,36.64,144,397,1704,0.0001,14351,0.9831812977790833
0.6609003999999998,0.05,57534,36.6,144,397,1705,0.0001,14358,2.7883734703063965
0.9898724300000004,0.05,57580,36.81,144,397,1706,0.0001,14369,0.8066297173500061
1.0374807700000002,0.05,57610,36.86,144,398,1707,0.0001,14377,2.380751848220825
0.5177197300000002,0.05,57635,36.55,144,398,1708,0.0001,14383,4.9109954833984375
1.3002812500000003,0.05,57720,37.14,144,398,1709,0.0001,14404,0.811457097530365
1.5486188900000002,0.05,57759,37.28,144,398,1710,0.0001,14414,0.945936918258667
1.8265366099999998,0.05,57803,37.46,144,399,1711,0.0001,14425,0.806444525718689
1.1864380799999998,0.05,57828,36.86,144,399,1712,0.0001,14431,4.941689968109131
1.1730985199999997,0.05,57853,36.85,144,399,1713,0.0001,14438,2.856377124786377
1.107322879999999,0.05,57878,36.79,144,399,1714,0.0001,14444,1.0095683336257935
1.4416654099999995,0.05,57963,37.39,144,399,1715,0.0001,14465,0.6611270308494568
1.1227295999999996,0.05,57993,36.84,144,400,1716,0.0001,14473,4.734734535217285
1.1241325599999996,0.05,58023,36.84,144,400,1717,0.0001,14480,4.819203853607178
2.0778404299999993,0.05,58108,37.43,145,400,1718,0.0001,14501,0.9354913234710693
2.1469903899999996,0.05,58139,37.49,145,400,1719,0.0001,14509,10.972475051879883
2.1531545899999993,0.05,58172,37.49,145,401,1720,0.0001,14517,0.7441129684448242
2.1600431199999997,0.05,58198,37.49,144,401,1721,0.0001,14524,2.9593002796173096
2.1731823199999996,0.05,58224,37.5,144,401,1722,0.0001,14530,0.6127530336380005
2.22737773,0.05,58254,37.54,144,401,1723,0.0001,14538,4.797595024108887
2.1950783300000003,0.05,58279,37.51,144,401,1724,0.0001,14544,4.99277400970459
2.1935394900000005,0.05,58310,37.51,144,402,1725,0.0001,14552,4.47286319732666
2.19244101,0.05,58337,37.51,144,402,1726,0.0001,14559,2.832111358642578
2.19939368,0.05,58363,37.52,144,402,1727,0.0001,14565,4.821009635925293
2.2684903000000003,0.05,58394,37.58,144,402,1728,0.0001,14573,2.889798164367676
2.38738348,0.05,58479,38.14,145,403,1729,0.0001,14594,0.8564803600311279
2.30019214,0.05,58505,38.08,145,403,1730,0.0001,14601,4.874852180480957
2.1914204799999997,0.05,58590,38.47,145,403,1731,0.0001,14622,0.7680525779724121
2.760066029999999,0.05,58651,38.83,145,404,1732,0.0001,14637,1.1372268199920654
2.71134553,0.05,58676,38.78,145,404,1733,0.0001,14643,0.6017004251480103
2.69819622,0.05,58701,38.76,145,404,1734,0.0001,14650,8.459718704223633
2.0171256,0.05,58726,38.37,145,404,1735,0.0001,14656,3.014328718185425
2.0201274899999997,0.05,58811,38.97,145,404,1736,0.0001,14677,0.8087981343269348
2.9781215799999994,0.05,58896,39.57,145,405,1737,0.0001,14698,2.902897834777832
