time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/learning_rate,train/loss
304,84.0,106,240,5.072290740000001,0.8483800000000002,25536,6358,0.0001,0.2469460666179657
305,84.0,106,240,5.082990180000001,0.8478812500000001,25620,6379,0.0001,0.2281297892332077
306,84.0,107,240,5.055567910000001,0.8473825,25704,6400,0.0001,0.11270724982023239
307,84.0,107,240,4.973404230000001,0.8468837499999999,25788,6421,0.0001,0.3017849922180176
308,84.0,107,240,4.875130630000001,0.8463849999999998,25872,6442,0.0001,0.18663290143013
309,84.0,108,240,4.841502740000001,0.8458862499999997,25956,6463,0.0001,0.1900825798511505
310,84.0,108,240,4.862888390000001,0.8453874999999996,26040,6484,0.0001,3.1210837364196777
311,84.0,108,240,4.7753984,0.8448887499999995,26124,6505,0.0001,2.875225782394409
312,84.0,109,240,4.74189846,0.8443900000000005,26208,6526,0.0001,0.30059361457824707
313,84.0,109,240,4.8036893,0.8438912500000004,26292,6547,0.0001,0.1800236850976944
314,84.0,109,240,4.88461542,0.8433925000000002,26376,6568,0.0001,0.17506757378578186
315,84.0,110,240,4.86807284,0.8428937500000002,26460,6589,0.0001,3.123103618621826
316,84.0,110,239,4.782159170000001,0.8423950000000001,26544,6610,0.0001,0.2724316120147705
317,84.0,110,239,4.667484300000001,0.84189625,26628,6631,0.0001,3.0772218704223633
318,84.0,111,239,4.761835030000001,0.8413974999999999,26712,6652,0.0001,3.002690553665161
319,84.0,111,239,4.756747800000001,0.8408987499999998,26796,6673,0.0001,0.17543476819992065
320,84.0,112,239,4.708820610000001,0.8403999999999997,26880,6694,0.0001,0.18228960037231445
321,84.0,112,239,4.6700443400000005,0.8399012499999996,26964,6715,0.0001,0.11847098916769028
322,84.0,112,239,4.64697838,0.8394025000000005,27048,6736,0.0001,0.12059160321950912
323,84.0,113,239,4.6960623,0.8389037500000004,27132,6757,0.0001,2.9746835231781006
324,84.0,113,239,4.73130283,0.8384050000000003,27216,6778,0.0001,0.12517833709716797
325,84.0,113,239,4.75008566,0.8379062500000002,27300,6799,0.0001,0.3338407576084137
326,84.0,114,239,4.845699,0.8374075000000001,27384,6820,0.0001,0.08641447126865387
327,84.0,114,239,4.885008170000001,0.83690875,27468,6841,0.0001,3.01198148727417
328,84.0,114,239,4.91508693,0.8364099999999999,27552,6862,0.0001,3.073645830154419
329,84.0,115,239,4.9066554400000015,0.8359112499999998,27636,6883,0.0001,0.1398719996213913
330,84.0,115,239,4.82987903,0.8354124999999997,27720,6904,0.0001,0.10531012713909149
331,84.0,116,239,4.849396,0.8349137499999996,27804,6925,0.0001,3.1292710304260254
332,84.0,116,239,4.88436262,0.8344149999999995,27888,6946,0.0001,2.975407361984253
333,84.0,116,239,4.81376081,0.8339162500000005,27972,6967,0.0001,3.0465071201324463
334,84.0,117,239,4.7452043,0.8334175000000004,28056,6988,0.0001,0.17706651985645294
335,84.0,117,239,4.712259550000001,0.8329187500000002,28140,7009,0.0001,5.728013038635254
336,84.0,117,239,4.7075248499999995,0.8324200000000002,28224,7030,0.0001,0.1397899091243744
337,84.0,118,239,4.68005775,0.83192125,28308,7051,0.0001,0.1243678480386734
338,84.0,118,239,4.65754865,0.8314225,28392,7072,0.0001,0.14782066643238068
339,84.0,119,239,4.683060579999999,0.8309237499999998,28476,7093,0.0001,0.25987961888313293
340,84.0,119,239,4.54585806,0.8304249999999997,28560,7114,0.0001,0.11856786906719208
341,84.0,119,239,4.5247372299999995,0.8299262499999996,28644,7135,0.0001,0.11442483961582184
342,84.0,120,239,4.55226905,0.8294275000000005,28728,7156,0.0001,0.23274071514606476
343,84.0,120,239,4.588123630000001,0.8289287500000004,28812,7177,0.0001,0.20515063405036926
344,84.0,120,239,4.586218990000001,0.8284300000000003,28896,7198,0.0001,5.7757463455200195
345,84.0,121,239,4.60445438,0.8279312500000002,28980,7219,0.0001,0.29827553033828735
346,84.0,121,239,4.6656599100000005,0.8274325000000001,29064,7240,0.0001,0.12702125310897827
347,84.0,121,239,4.7200335,0.82693375,29148,7261,0.0001,5.891531944274902
348,84.0,122,239,4.639728730000001,0.8264349999999999,29232,7282,0.0001,0.13760684430599213
349,84.0,122,239,4.8654261100000005,0.8259362499999998,29316,7303,0.0001,0.2087893784046173
350,84.0,122,239,4.88510216,0.8254374999999997,29400,7324,0.0001,3.0600125789642334
351,84.0,123,239,4.967473290000001,0.8249387499999996,29484,7345,0.0001,3.0131373405456543
352,84.0,123,239,5.0221079500000005,0.8244399999999995,29568,7366,0.0001,3.1199679374694824
353,84.0,124,239,5.08869547,0.8239412500000005,29652,7387,0.0001,3.0122292041778564
354,84.0,124,239,5.11780641,0.8234425000000004,29736,7408,0.0001,0.12263186275959015
355,84.0,124,238,5.08423058,0.8229437500000003,29820,7429,0.0001,0.2088266909122467
356,84.0,125,238,5.07832791,0.8224450000000002,29904,7450,0.0001,0.24305526912212372
357,84.0,125,238,5.148424629999999,0.8219462500000001,29988,7471,0.0001,0.15023255348205566
358,84.0,125,238,5.1742003599999995,0.8214474999999999,30072,7492,0.0001,3.139833927154541
359,84.0,126,238,5.434880270000001,0.8209487499999999,30156,7513,0.0001,0.14413775503635406
360,84.0,126,238,5.426338480000001,0.8204499999999997,30240,7534,0.0001,2.930614709854126
361,84.0,126,238,5.4137273200000005,0.8199512499999997,30324,7555,0.0001,0.07609271258115768
362,84.0,127,238,5.372615140000001,0.8194524999999996,30408,7576,0.0001,3.0352723598480225
363,84.0,127,238,5.3536928,0.8189537500000005,30492,7597,0.0001,0.08570654690265656
364,84.0,128,238,5.4029481399999995,0.8184550000000004,30576,7618,0.0001,0.10095354169607162
365,84.0,128,238,5.410627600000001,0.8179562500000003,30660,7639,0.0001,2.9993505477905273
366,84.0,128,238,5.399408159999999,0.8174575000000002,30744,7660,0.0001,0.0933583602309227
367,84.0,129,238,5.402202519999999,0.8169587500000001,30828,7681,0.0001,0.19948771595954895
368,84.0,129,238,5.408012039999999,0.81646,30912,7702,0.0001,0.2042168229818344
369,84.0,129,238,5.443690319999999,0.8159612499999999,30996,7723,0.0001,2.9409356117248535
370,84.0,130,238,5.49350104,0.8154624999999998,31080,7744,0.0001,0.1140589490532875
371,84.0,130,238,5.517306510000001,0.8149637499999997,31164,7765,0.0001,0.16203051805496216
372,84.0,130,238,5.3349281500000005,0.8144649999999996,31248,7786,0.0001,0.17250818014144897
373,84.0,131,238,5.225176579999999,0.8139662500000004,31332,7807,0.0001,0.1589612364768982
374,84.0,131,238,5.16831791,0.8134675000000005,31416,7828,0.0001,0.17857186496257782
375,84.0,131,238,5.24644504,0.8129687500000004,31500,7849,0.0001,0.08867190778255463
376,84.0,132,238,5.252302429999999,0.8124700000000002,31584,7870,0.0001,0.12369069457054138
377,84.0,132,238,5.18649999,0.8119712500000001,31668,7891,0.0001,2.9780144691467285
378,84.0,133,238,5.288007220000002,0.8114725,31752,7912,0.0001,2.941621780395508
379,84.0,133,238,5.2888965,0.8109737499999999,31836,7933,0.0001,2.969364643096924
380,84.0,133,238,5.38288775,0.8104749999999998,31920,7954,0.0001,0.11259347945451736
381,84.0,134,238,5.327146240000001,0.8099762499999996,32004,7975,0.0001,0.17401541769504547
382,84.0,134,238,5.2683902,0.8094774999999996,32088,7996,0.0001,0.145667165517807
383,84.0,134,238,5.26582151,0.8089787500000005,32172,8017,0.0001,0.18988394737243652
384,84.0,135,238,5.349034850000001,0.8084800000000004,32256,8038,0.0001,0.06657139211893082
385,84.0,135,238,5.306194220000001,0.8079812500000003,32340,8059,0.0001,0.19774651527404785
386,84.0,135,238,5.3794692500000005,0.8074825000000002,32424,8080,0.0001,0.07112255692481995
387,84.0,136,238,5.441296980000001,0.8069837500000001,32508,8101,0.0001,0.16545487940311432
388,84.0,136,238,5.47741073,0.806485,32592,8122,0.0001,2.9360527992248535
389,84.0,136,238,5.565518410000001,0.8059862499999999,32676,8143,0.0001,0.19322603940963745
390,84.0,137,238,5.52278372,0.8054874999999998,32760,8164,0.0001,0.04925933852791786
391,84.0,137,238,5.538146649999999,0.8049887499999997,32844,8185,0.0001,0.12217603623867035
392,84.0,137,238,5.458509339999999,0.8044899999999996,32928,8206,0.0001,0.18802273273468018
393,84.0,138,238,5.389851369999999,0.8039912499999995,33012,8227,0.0001,0.18601125478744507
394,84.0,138,238,5.38565442,0.8034925000000004,33096,8248,0.0001,0.13790744543075562
395,84.0,138,238,5.3255191,0.8029937500000004,33180,8269,0.0001,0.09586085379123688
396,84.0,139,238,5.242957809999999,0.8024950000000002,33264,8290,0.0001,2.843519926071167
397,84.0,139,238,5.226802279999999,0.8019962500000002,33348,8311,0.0001,8.478156089782715
398,84.0,139,238,5.31857224,0.8014975000000001,33432,8332,0.0001,0.10354320704936981
399,84.0,140,238,5.2949726199999985,0.80099875,33516,8353,0.0001,3.028695821762085
400,84.0,140,238,5.29808035,0.8004999999999999,33600,8374,0.0001,0.15267673134803772
401,84.0,141,238,5.327987279999999,0.8000012499999998,33684,8395,0.0001,2.9397873878479004
402,84.0,141,238,5.25930152,0.7995024999999997,33768,8416,0.0001,0.13404400646686554
403,84.0,141,238,5.2912748999999994,0.7990037499999996,33852,8437,0.0001,0.25107845664024353
404,84.0,142,238,5.228768389999999,0.7985050000000005,33936,8458,0.0001,0.20999246835708618
405,84.0,142,238,5.120876630000001,0.7980062500000004,34020,8479,0.0001,2.9528143405914307
406,84.0,142,238,5.163312970000001,0.7975075000000003,34104,8500,0.0001,3.04473614692688
407,84.0,143,238,5.1814681600000005,0.7970087500000002,34188,8521,0.0001,3.0556440353393555
408,84.0,143,238,5.31128076,0.79651,34272,8542,0.0001,0.21725332736968994
409,84.0,144,238,5.22835957,0.79601125,34356,8563,0.0001,0.11752606928348541
410,84.0,144,238,5.190304090000001,0.7955124999999998,34440,8584,0.0001,2.978998899459839
411,84.0,144,238,5.2106637299999985,0.7950137499999997,34524,8605,0.0001,0.2079349160194397
412,84.0,145,238,5.1875694,0.7945149999999996,34608,8626,0.0001,0.1623256951570511
413,84.0,145,238,5.124902930000001,0.7940162499999995,34692,8647,0.0001,2.9647257328033447
414,84.0,145,238,5.17311838,0.7935175000000005,34776,8668,0.0001,0.12755194306373596
415,84.0,146,238,5.194161919999999,0.7930187500000004,34860,8689,0.0001,2.9715497493743896
416,84.0,146,238,5.2368017,0.7925200000000003,34944,8710,0.0001,0.1432468295097351
417,84.0,146,238,5.377106309999999,0.7920212500000001,35028,8731,0.0001,3.06149959564209
418,84.0,147,238,5.315532029999999,0.7915225000000001,35112,8752,0.0001,0.2664940357208252
419,84.0,147,238,5.44681562,0.7910237499999999,35196,8773,0.0001,0.10806924104690552
420,84.0,147,238,5.50018768,0.7905249999999999,35280,8794,0.0001,2.807535171508789
421,84.0,148,238,5.465936869999999,0.7900262499999998,35364,8815,0.0001,0.1967422515153885
422,84.0,148,238,5.54601683,0.7895274999999997,35448,8836,0.0001,0.252862811088562
423,84.0,148,238,5.536155959999999,0.7890287499999996,35532,8857,0.0001,0.23757679760456085
424,84.0,149,238,5.51972774,0.7885300000000005,35616,8878,0.0001,0.148367777466774
425,84.0,149,238,5.52864013,0.7880312500000004,35700,8899,0.0001,3.0013926029205322
426,84.0,150,238,5.46302344,0.7875325000000003,35784,8920,0.0001,0.2288360297679901
427,84.0,150,238,5.442921620000001,0.7870337500000002,35868,8941,0.0001,0.16554054617881775
428,84.0,150,238,5.37779805,0.7865350000000001,35952,8962,0.0001,0.14849714934825897
429,84.0,151,238,5.38276505,0.78603625,36036,8983,0.0001,2.9743103981018066
430,84.0,151,238,5.410734689999999,0.7855374999999999,36120,9004,0.0001,3.019667863845825
431,84.0,151,238,5.388473299999999,0.7850387499999998,36204,9025,0.0001,0.0867127776145935
432,84.0,152,238,5.297378550000001,0.7845399999999997,36288,9046,0.0001,0.1714620143175125
433,84.0,152,238,5.321214100000001,0.7840412499999996,36372,9067,0.0001,0.2152227759361267
434,84.0,152,238,5.354364210000001,0.7835424999999995,36456,9088,0.0001,5.954560279846191
435,84.0,153,238,5.31845154,0.7830437500000005,36540,9109,0.0001,0.1426171213388443
436,84.0,153,238,5.38768061,0.7825450000000004,36624,9130,0.0001,5.752396583557129
437,84.0,153,238,5.314512960000001,0.7820462500000003,36708,9151,0.0001,0.11364425718784332
438,84.0,154,238,5.3134811000000015,0.7815475000000002,36792,9172,0.0001,0.07216338813304901
439,84.0,154,238,5.347996870000002,0.7810487500000001,36876,9193,0.0001,5.901565074920654
440,84.0,154,238,5.364832380000003,0.7805499999999999,36960,9214,0.0001,0.11290733516216278
441,84.0,155,238,5.373296200000002,0.7800512499999999,37044,9235,0.0001,0.2457507848739624
442,84.0,155,238,5.44896561,0.7795524999999996,37128,9256,0.0001,2.947962999343872
443,84.0,155,238,5.479798790000001,0.7790537499999997,37212,9277,0.0001,0.0870351493358612
444,84.0,156,238,5.54286857,0.7785549999999996,37296,9298,0.0001,0.16498130559921265
445,84.0,156,238,5.61324184,0.7780562500000004,37380,9319,0.0001,2.8925845623016357
446,84.0,157,238,5.5145534399999985,0.7775575000000003,37464,9340,0.0001,0.09655444324016571
447,84.0,157,238,5.493868059999999,0.7770587500000002,37548,9361,0.0001,0.1306200921535492
448,84.0,157,238,5.42512788,0.7765600000000001,37632,9382,0.0001,0.1935850977897644
449,84.0,158,238,5.368484729999999,0.77606125,37716,9403,0.0001,0.1661864072084427
450,84.0,158,238,5.253186240000002,0.7755624999999999,37800,9424,0.0001,0.12445434927940369
451,84.0,158,238,5.15748852,0.7750637499999998,37884,9445,0.0001,0.08629564195871353
452,84.0,159,238,5.147963690000001,0.7745649999999997,37968,9466,0.0001,0.11981512606143951
453,84.0,159,238,5.17316305,0.7740662499999996,38052,9487,0.0001,2.9437782764434814
454,84.0,159,238,5.146978130000001,0.7735674999999995,38136,9508,0.0001,0.09391291439533234
455,84.0,160,238,5.0850498,0.7730687500000004,38220,9529,0.0001,0.14696438610553741
456,84.0,160,238,5.0511344,0.7725700000000004,38304,9550,0.0001,0.22873571515083313
457,84.0,160,238,5.055916529999999,0.7720712500000003,38388,9571,0.0001,0.0834839791059494
458,84.0,161,238,5.0331014099999996,0.7715725000000002,38472,9592,0.0001,3.075777530670166
459,84.0,161,238,4.86384875,0.7710737500000001,38556,9613,0.0001,0.1668359935283661
460,84.0,161,238,4.841844409999999,0.770575,38640,9634,0.0001,0.23919039964675903
461,84.0,162,238,4.855629169999999,0.7700762499999999,38724,9655,0.0001,2.9527578353881836
462,84.0,162,238,4.8911361399999995,0.7695774999999998,38808,9676,0.0001,0.16147521138191223
463,84.0,163,238,4.93152024,0.7690787499999997,38892,9697,0.0001,2.9929492473602295
464,84.0,163,238,4.92158566,0.7685799999999996,38976,9718,0.0001,0.24433472752571106
465,84.0,163,238,4.9860435,0.7680812500000005,39060,9739,0.0001,2.9458224773406982
466,84.0,164,238,5.017373299999999,0.7675825000000004,39144,9760,0.0001,2.9901020526885986
467,84.0,164,238,5.02582286,0.7670837500000003,39228,9781,0.0001,2.9077789783477783
468,84.0,164,238,5.03435065,0.7665850000000002,39312,9802,0.0001,0.12736231088638306
469,84.0,165,238,4.97337292,0.7660862500000001,39396,9823,0.0001,0.22439761459827423
470,84.0,165,238,4.88846323,0.7655875,39480,9844,0.0001,0.12386845052242279
471,84.0,165,238,4.88871574,0.7650887499999999,39564,9865,0.0001,0.18320272862911224
472,84.0,166,238,5.013646240000001,0.7645899999999998,39648,9886,0.0001,0.1618785560131073
473,84.0,166,238,5.01978769,0.7640912499999997,39732,9907,0.0001,3.0863311290740967
474,84.0,166,238,4.99133214,0.7635924999999996,39816,9928,0.0001,0.1535978615283966
475,84.0,167,238,5.0755989900000005,0.7630937499999995,39900,9949,0.0001,0.23408792912960052
476,84.0,167,238,5.08073342,0.7625950000000005,39984,9970,0.0001,0.14329123497009277
477,84.0,167,238,5.074058020000001,0.7620962500000004,40068,9991,0.0001,2.997575044631958
478,84.0,168,238,4.981755370000001,0.7615975000000001,40152,10012,0.0001,0.15973180532455444
479,84.0,168,238,4.90311696,0.7610987500000002,40236,10033,0.0001,2.9716217517852783
480,84.0,169,238,4.824184420000001,0.7606,40320,10054,0.0001,0.13316646218299866
481,84.0,169,238,4.839061210000001,0.76010125,40404,10075,0.0001,2.892610788345337
482,84.0,169,238,4.8817490900000005,0.7596024999999998,40488,10096,0.0001,3.048100233078003
483,84.0,170,238,4.9286516,0.7591037499999997,40572,10117,0.0001,3.072258234024048
484,84.0,170,238,4.8884511900000005,0.7586049999999996,40656,10138,0.0001,0.17266929149627686
485,84.0,170,238,5.016656159999999,0.7581062500000005,40740,10159,0.0001,0.11692756414413452
486,84.0,171,238,4.78854684,0.7576075000000004,40824,10180,0.0001,0.11381185799837112
487,84.0,171,238,4.774444239999999,0.7571087500000003,40908,10201,0.0001,2.968548059463501
488,84.0,171,238,4.74178951,0.7566100000000002,40992,10222,0.0001,2.9195425510406494
489,84.0,172,238,4.64576425,0.7561112500000001,41076,10243,0.0001,0.05996640771627426
490,84.0,172,238,4.71232035,0.7556125,41160,10264,0.0001,0.1418713480234146
491,84.0,172,238,4.73058754,0.7551137499999999,41244,10285,0.0001,0.22758914530277252
492,84.0,173,238,4.75288572,0.7546149999999998,41328,10306,0.0001,0.17482393980026245
493,84.0,173,238,4.7881153,0.7541162499999997,41412,10327,0.0001,3.018277645111084
494,84.0,174,238,4.72902233,0.7536174999999996,41496,10348,0.0001,5.825620651245117
495,84.0,174,238,4.71812464,0.7531187499999995,41580,10369,0.0001,0.15698856115341187
496,84.0,174,238,4.72839499,0.7526200000000005,41664,10390,0.0001,0.20743536949157715
497,84.0,175,238,4.71064682,0.7521212500000004,41748,10411,0.0001,0.1442333459854126
498,84.0,175,238,4.729924319999999,0.7516225000000003,41832,10432,0.0001,0.21349716186523438
499,84.0,175,238,4.77504643,0.7511237500000002,41916,10453,0.0001,0.15304408967494965
500,84.0,176,238,4.70337763,0.7506250000000001,42000,10474,0.0001,2.8973114490509033
501,84.0,176,238,4.722001219999999,0.7501262499999999,42084,10495,0.0001,0.12288441509008408
502,84.0,176,238,4.726554199999999,0.7496274999999999,42168,10516,0.0001,0.18168312311172485
503,84.0,177,238,4.570031629999999,0.7491287499999997,42252,10537,0.0001,0.2073826938867569
504,84.0,177,238,4.493860870000001,0.7486299999999997,42336,10558,0.0001,0.1436372697353363
505,84.0,177,238,4.50028796,0.7481312499999996,42420,10579,0.0001,0.15259180963039398
506,84.0,178,238,4.4717209,0.7476325000000006,42504,10600,0.0001,3.0569915771484375
507,84.0,178,238,4.558409080000001,0.7471337500000004,42588,10621,0.0001,5.878911018371582
508,84.0,178,238,4.54572479,0.7466350000000004,42672,10642,0.0001,2.8925578594207764
509,84.0,179,238,4.60457342,0.7461362500000002,42756,10663,0.0001,0.17168167233467102
510,84.0,179,238,4.68774777,0.7456375000000001,42840,10684,0.0001,0.08171647042036057
511,84.0,179,238,4.67312728,0.74513875,42924,10705,0.0001,5.757861614227295
512,84.0,180,238,4.77037133,0.7446399999999999,43008,10726,0.0001,5.862948417663574
513,84.0,180,238,4.7958292899999995,0.7441412499999998,43092,10747,0.0001,0.17944984138011932
514,84.0,181,238,4.72747551,0.7436424999999998,43176,10768,0.0001,3.0657479763031006
515,84.0,181,238,4.72455698,0.7431437499999995,43260,10789,0.0001,0.13928967714309692
516,84.0,181,238,4.7799368,0.7426450000000004,43344,10810,0.0001,0.21277695894241333
517,84.0,182,238,4.62185879,0.7421462500000005,43428,10831,0.0001,0.16169612109661102
518,84.0,182,238,4.661067019999999,0.7416475000000003,43512,10852,0.0001,0.1695212721824646
519,84.0,182,238,4.63937076,0.7411487500000002,43596,10873,0.0001,0.1613803505897522
520,84.0,183,238,4.621451489999999,0.7406500000000001,43680,10894,0.0001,0.25324779748916626
