time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,train/n_updates,train/learning_rate,train/loss
2189,80.0,152642,680,0.05,508.7663877500001,224,38135,0.0001,6.773994445800781
2190,79.52,152679,680,0.05,499.14728891000004,224,38144,0.0001,46.6740837097168
2191,79.52,152764,681,0.05,509.85754546000004,224,38165,0.0001,4.10731315612793
2192,79.52,152849,681,0.05,509.9018966400001,224,38187,0.0001,11.580113410949707
2193,79.52,152934,682,0.05,521.9784748000001,224,38208,0.0001,24.592124938964844
2194,79.09,152976,682,0.05,512.16559953,224,38218,0.0001,18.326854705810547
2195,79.09,153061,682,0.05,500.29021397,224,38240,0.0001,16.8350830078125
2196,79.09,153146,683,0.05,488.3405996700001,224,38261,0.0001,3.3187007904052734
2197,79.09,153231,683,0.05,497.48443100000003,224,38282,0.0001,7.564428329467773
2198,78.55,153262,683,0.05,488.70324358,224,38290,0.0001,30.910755157470703
2199,78.55,153347,684,0.05,488.42688646000005,224,38311,0.0001,51.46941375732422
2200,78.99,153432,684,0.05,486.93188587,224,38332,0.0001,8.272875785827637
2201,78.99,153517,685,0.05,486.40519474,224,38354,0.0001,8.305984497070312
2202,79.02,153602,685,0.05,495.84795844,224,38375,0.0001,57.54399490356445
2203,79.02,153687,685,0.05,495.87568828,224,38396,0.0001,34.15518569946289
2204,79.02,153772,686,0.05,496.19803377000005,224,38417,0.0001,7.0849809646606445
2205,79.02,153857,686,0.05,486.83336239,224,38439,0.0001,15.524503707885742
2206,79.02,153942,686,0.05,486.76798921999995,224,38460,0.0001,34.60076904296875
2207,79.02,154027,687,0.05,486.9265617899999,224,38481,0.0001,10.549796104431152
2208,79.02,154112,687,0.05,486.71222900999993,224,38502,0.0001,2.52400541305542
2209,79.02,154197,688,0.05,486.36290919,224,38524,0.0001,3.99357271194458
2210,79.02,154282,688,0.05,497.60657275,224,38545,0.0001,12.100393295288086
2211,79.02,154367,689,0.05,497.37689443999994,224,38566,0.0001,36.718994140625
2212,79.02,154452,689,0.05,496.99439416999996,224,38587,0.0001,36.608646392822266
2213,79.02,154537,689,0.05,507.4819566,223,38609,0.0001,32.69105529785156
2214,79.51,154622,690,0.05,516.8366389500001,223,38630,0.0001,30.541547775268555
2215,79.51,154707,690,0.05,517.34977976,223,38651,0.0001,11.14533519744873
2216,79.51,154792,691,0.05,520.10992519,223,38672,0.0001,2.3484175205230713
2217,79.59,154877,691,0.05,523.21606679,223,38694,0.0001,13.344623565673828
2218,79.59,154962,691,0.05,523.5618648300001,223,38715,0.0001,45.572322845458984
2219,79.59,155047,692,0.05,522.7745942,223,38736,0.0001,13.892202377319336
2220,79.59,155132,692,0.05,523.0496871400001,223,38757,0.0001,7.32109260559082
2221,79.59,155217,693,0.05,522.4482918599999,223,38779,0.0001,4.692704200744629
2222,79.59,155302,693,0.05,522.91213738,223,38800,0.0001,10.793140411376953
2223,79.59,155387,694,0.05,534.2503351299999,223,38821,0.0001,9.101492881774902
2224,79.59,155472,694,0.05,534.55913841,223,38842,0.0001,30.674854278564453
2225,79.59,155557,694,0.05,534.8878215899999,223,38864,0.0001,11.336908340454102
2226,79.59,155642,695,0.05,540.6403755099999,223,38885,0.0001,10.561695098876953
2227,79.05,155673,695,0.05,531.4567676099999,223,38893,0.0001,8.796891212463379
2228,79.05,155758,695,0.05,531.0051650099999,223,38914,0.0001,5.171281814575195
2229,78.52,155790,695,0.05,521.24315809,223,38922,0.0001,5.200872421264648
2230,78.52,155875,696,0.05,528.34994865,223,38943,0.0001,34.755157470703125
2231,78.52,155960,696,0.05,527.8228452899999,223,38964,0.0001,22.631717681884766
2232,78.52,156045,697,0.05,537.7664296899999,223,38986,0.0001,8.084957122802734
2233,78.52,156130,697,0.05,547.7783798099999,223,39007,0.0001,6.633545875549316
2234,78.52,156215,697,0.05,547.2010034299999,223,39028,0.0001,31.787670135498047
2235,78.52,156300,698,0.05,547.0479430899999,223,39049,0.0001,12.097128868103027
2236,78.52,156385,698,0.05,547.3754898899999,223,39071,0.0001,5.856926441192627
2237,77.98,156416,698,0.05,538.53299776,223,39078,0.0001,7.245171546936035
2238,77.98,156501,699,0.05,545.33671333,223,39100,0.0001,8.999011039733887
2239,77.98,156586,699,0.05,544.84653069,223,39121,0.0001,6.127274513244629
2240,78.51,156671,700,0.05,554.1814370899999,223,39142,0.0001,3.714566469192505
2241,78.51,156756,700,0.05,554.00488013,223,39163,0.0001,41.65304183959961
2242,79.04,156841,700,0.05,563.59629417,223,39185,0.0001,33.198753356933594
2243,79.04,156926,701,0.05,563.25331054,223,39206,0.0001,5.360206604003906
2244,79.04,157011,701,0.05,563.67151492,223,39227,0.0001,6.0595855712890625
2245,79.04,157096,701,0.05,573.78449909,223,39248,0.0001,6.872370719909668
2246,79.28,157181,702,0.05,572.92127297,223,39270,0.0001,9.71673583984375
2247,79.28,157266,702,0.05,572.66930387,223,39291,0.0001,26.48311996459961
2248,79.28,157351,703,0.05,572.45274326,223,39312,0.0001,6.6381754875183105
2249,78.73,157381,703,0.05,563.04846052,223,39320,0.0001,37.280982971191406
2250,78.52,157412,703,0.05,563.8124384,223,39327,0.0001,63.203346252441406
2251,78.52,157497,703,0.05,554.5706609,223,39349,0.0001,9.166874885559082
2252,78.52,157582,704,0.05,554.1459767399999,223,39370,0.0001,13.1342134475708
2253,78.52,157667,704,0.05,547.58064525,223,39391,0.0001,17.742813110351562
2254,78.52,157752,705,0.05,543.6877852199999,223,39412,0.0001,6.99440860748291
2255,79.06,157837,705,0.05,541.75282944,223,39434,0.0001,3.6314773559570312
2256,79.56,157922,705,0.05,550.85458477,223,39455,0.0001,11.021551132202148
2257,79.56,158007,706,0.05,550.8370536499999,223,39476,0.0001,36.172340393066406
2258,80.15,158092,706,0.05,560.06571178,223,39497,0.0001,32.7004508972168
2259,79.61,158123,706,0.05,550.72518624,223,39505,0.0001,45.419010162353516
2260,79.61,158208,707,0.05,550.79349283,223,39526,0.0001,2.9221982955932617
2261,79.61,158293,707,0.05,538.91712886,223,39548,0.0001,6.608245849609375
2262,79.09,158326,707,0.05,541.49562386,223,39556,0.0001,6.787199974060059
2263,79.09,158411,708,0.05,541.9331078,223,39577,0.0001,84.74110412597656
2264,79.09,158496,708,0.05,542.04547041,223,39598,0.0001,38.33952713012695
2265,78.6,158532,708,0.05,532.2606585899998,223,39607,0.0001,4.952391624450684
2266,78.6,158617,709,0.05,532.3644723999998,223,39629,0.0001,9.398825645446777
2267,78.6,158702,709,0.05,540.10859904,223,39650,0.0001,9.526944160461426
2268,78.6,158787,710,0.05,540.01607866,223,39671,0.0001,5.083508014678955
2269,78.6,158872,710,0.05,539.64771939,223,39692,0.0001,32.35496520996094
2270,78.6,158957,710,0.05,539.4190636,223,39714,0.0001,29.854034423828125
2271,78.6,159042,711,0.05,540.2708333200001,223,39735,0.0001,37.4261474609375
2272,78.6,159127,711,0.05,551.1403450999999,223,39756,0.0001,58.724334716796875
2273,78.02,159154,711,0.05,542.06348206,223,39763,0.0001,11.539451599121094
2274,78.02,159239,712,0.05,540.29298642,223,39784,0.0001,6.08157205581665
2275,77.47,159269,712,0.05,535.5825508799999,223,39792,0.0001,10.058603286743164
2276,77.47,159354,712,0.05,524.3712134799999,223,39813,0.0001,5.141994953155518
2277,76.92,159384,712,0.05,526.5272731599999,223,39820,0.0001,14.678314208984375
2278,76.92,159469,713,0.05,526.34430234,223,39842,0.0001,31.897640228271484
2279,76.39,159501,713,0.05,516.70608592,223,39850,0.0001,35.915042877197266
2280,76.39,159586,714,0.05,517.4469114999999,223,39871,0.0001,6.406258583068848
2281,76.39,159671,714,0.05,518.01147799,223,39892,0.0001,7.210530757904053
2282,76.39,159756,714,0.05,517.8063674,223,39913,0.0001,9.660951614379883
2283,75.86,159788,715,0.05,508.47791493,223,39921,0.0001,52.244754791259766
2284,75.93,159873,715,0.05,519.9490324599999,223,39943,0.0001,25.260387420654297
2285,75.93,159958,715,0.05,519.9163042800001,223,39964,0.0001,6.475251197814941
2286,76.15,160043,716,0.05,530.6386221,223,39985,0.0001,52.0062255859375
2287,76.15,160128,716,0.05,530.63173177,223,40006,0.0001,1.9209120273590088
2288,76.15,160213,716,0.05,531.03616117,223,40028,0.0001,11.71581745147705
2289,76.03,160245,717,0.05,531.53757307,223,40036,0.0001,9.224451065063477
2290,76.51,160330,717,0.05,541.01297325,223,40057,0.0001,28.66901206970215
2291,76.45,160409,717,0.05,529.99492631,223,40077,0.0001,39.9324951171875
2292,76.45,160494,718,0.05,530.1180863499999,223,40098,0.0001,9.31664752960205
2293,76.1,160544,718,0.05,519.83033083,223,40110,0.0001,11.178040504455566
2294,76.01,160577,718,0.05,520.66384147,223,40119,0.0001,34.356510162353516
2295,76.01,160662,719,0.05,532.13622555,223,40140,0.0001,69.10098266601562
2296,76.01,160747,719,0.05,536.9287222800001,223,40161,0.0001,11.445808410644531
2297,76.01,160832,720,0.05,525.1846367900001,223,40182,0.0001,5.673503875732422
2298,76.02,160864,720,0.05,525.1153423100001,223,40190,0.0001,29.963104248046875
2299,76.02,160949,720,0.05,525.6136561200001,223,40212,0.0001,2.862380027770996
2300,76.02,161034,721,0.05,536.2218259000001,223,40233,0.0001,5.131768703460693
2301,75.47,161064,721,0.05,527.27781069,223,40240,0.0001,42.567718505859375
2302,75.47,161149,721,0.05,529.26601056,223,40262,0.0001,8.635777473449707
2303,74.93,161180,721,0.05,519.66524781,223,40269,0.0001,10.872005462646484
2304,74.37,161209,722,0.05,510.21620877999993,223,40277,0.0001,6.131502628326416
2305,73.82,161239,722,0.05,510.90470372999994,223,40284,0.0001,4.187468528747559
2306,73.3,161272,722,0.05,501.79528443999993,223,40292,0.0001,43.140865325927734
2307,73.3,161357,722,0.05,501.4986326,223,40314,0.0001,45.997291564941406
2308,73.3,161442,723,0.05,490.14899435000007,223,40335,0.0001,11.168071746826172
2309,73.03,161500,723,0.05,479.71653472,223,40349,0.0001,7.697405815124512
2310,72.54,161536,723,0.05,470.39583335000003,223,40358,0.0001,66.3057632446289
2311,72.0,161567,724,0.05,461.66943931000003,223,40366,0.0001,11.926302909851074
2312,71.46,161598,724,0.05,452.16207243,223,40374,0.0001,6.287629127502441
2313,71.46,161683,724,0.05,440.6705330600001,223,40395,0.0001,12.865013122558594
2314,71.46,161768,725,0.05,440.61494302,223,40416,0.0001,3.9850924015045166
2315,71.46,161853,725,0.05,429.08587466999995,223,40438,0.0001,5.409286022186279
2316,71.46,161938,725,0.05,429.0167202399999,223,40459,0.0001,15.930286407470703
2317,71.46,162023,726,0.05,425.7931829,223,40480,0.0001,4.767716884613037
2318,70.92,162054,726,0.05,416.3655209399999,223,40488,0.0001,9.290365219116211
2319,70.38,162085,726,0.05,407.34009319999996,223,40496,0.0001,42.276187896728516
2320,70.38,162170,727,0.05,407.05860113,223,40517,0.0001,10.076693534851074
2321,70.38,162255,727,0.05,407.1665189500001,223,40538,0.0001,5.927191734313965
2322,70.38,162340,727,0.05,406.45538077000003,223,40559,0.0001,8.401398658752441
2323,70.38,162425,728,0.05,398.26880069999993,223,40581,0.0001,6.7042951583862305
2324,70.38,162510,728,0.05,395.61923037,223,40602,0.0001,34.64678955078125
2325,69.84,162541,728,0.05,386.6078052900001,223,40610,0.0001,32.02669143676758
2326,69.43,162585,729,0.05,381.96834888000006,223,40621,0.0001,59.00320053100586
2327,69.97,162670,729,0.05,391.48305809,223,40642,0.0001,7.702549934387207
2328,69.97,162755,729,0.05,391.6581451800001,223,40663,0.0001,91.22676849365234
2329,70.5,162840,730,0.05,400.76995178000004,223,40684,0.0001,5.394268035888672
2330,70.5,162925,730,0.05,388.94060614,223,40706,0.0001,18.625415802001953
2331,70.5,163010,730,0.05,388.45548064999997,223,40727,0.0001,3.73553466796875
2332,69.97,163042,731,0.05,379.27514079,222,40735,0.0001,4.606836318969727
2333,69.97,163127,731,0.05,379.91572623,222,40756,0.0001,34.14503860473633
2334,69.5,163165,731,0.05,371.04914172,222,40766,0.0001,11.974859237670898
2335,69.5,163250,732,0.05,371.29650792,222,40787,0.0001,2.8976633548736572
2336,69.5,163335,732,0.05,367.10501582000006,222,40808,0.0001,6.825882911682129
2337,70.04,163420,732,0.05,376.46429721,222,40829,0.0001,70.68370056152344
2338,70.04,163505,733,0.05,377.38598859000007,222,40851,0.0001,38.07024002075195
2339,69.5,163536,733,0.05,368.07198319,222,40858,0.0001,6.3202056884765625
2340,69.5,163621,733,0.05,368.6180442100001,222,40880,0.0001,4.883079528808594
2341,69.5,163706,734,0.05,368.05532361000013,222,40901,0.0001,7.637697219848633
2342,69.5,163791,734,0.05,367.7490303600001,222,40922,0.0001,10.815354347229004
2343,69.5,163876,735,0.05,368.60369046000005,222,40943,0.0001,9.497138977050781
2344,69.5,163961,735,0.05,368.14069474,222,40965,0.0001,7.854717254638672
2345,69.5,164046,735,0.05,356.35981194,222,40986,0.0001,5.624086856842041
2346,69.5,164131,736,0.05,367.91725637999997,222,41007,0.0001,10.376922607421875
2347,69.5,164216,736,0.05,368.32303062000005,222,41028,0.0001,41.258872985839844
2348,69.28,164279,737,0.05,358.17523338,222,41044,0.0001,10.068086624145508
2349,69.83,164364,737,0.05,367.68393116000004,222,41065,0.0001,7.1512451171875
2350,70.37,164449,737,0.05,376.9176097,222,41087,0.0001,8.211252212524414
2351,70.37,164534,738,0.05,386.69971343000003,222,41108,0.0001,9.892309188842773
2352,69.85,164567,738,0.05,377.6162575300001,222,41116,0.0001,43.6971435546875
2353,69.85,164652,738,0.05,381.85803726000006,222,41137,0.0001,7.5613226890563965
2354,69.85,164737,739,0.05,385.79644999,222,41159,0.0001,11.30434799194336
2355,69.85,164822,739,0.05,396.98041681999996,222,41180,0.0001,39.935203552246094
2356,69.84,164906,739,0.05,385.85379445000007,222,41201,0.0001,10.093696594238281
2357,69.84,164991,740,0.05,385.58464564999986,222,41222,0.0001,8.798018455505371
2358,69.84,165076,740,0.05,385.7460231999999,222,41243,0.0001,2.5807077884674072
2359,70.38,165161,741,0.05,386.0296682699999,222,41265,0.0001,7.329456329345703
2360,70.38,165246,741,0.05,386.1585293599999,222,41286,0.0001,9.512863159179688
2361,70.38,165331,741,0.05,396.10089574999984,222,41307,0.0001,10.911995887756348
2362,70.9,165416,742,0.05,405.7513233099999,222,41328,0.0001,11.206562042236328
2363,70.9,165501,742,0.05,405.7403462599999,222,41350,0.0001,5.990189552307129
2364,70.9,165586,742,0.05,399.34474681999995,222,41371,0.0001,11.773843765258789
2365,71.39,165671,743,0.05,408.85912155,222,41392,0.0001,5.009767532348633
2366,71.39,165756,743,0.05,408.91769335,222,41413,0.0001,12.991471290588379
2367,71.39,165841,744,0.05,409.22254546000005,222,41435,0.0001,7.475823879241943
2368,71.39,165926,744,0.05,409.70308417,222,41456,0.0001,7.645535469055176
2369,71.39,166011,744,0.05,410.05688592,222,41477,0.0001,35.504005432128906
2370,70.84,166041,745,0.05,400.96682627999996,222,41485,0.0001,7.643179893493652
2371,70.3,166072,745,0.05,391.11886772,222,41492,0.0001,13.002567291259766
2372,70.3,166157,745,0.05,391.28291415000007,222,41514,0.0001,5.695978164672852
2373,70.88,166242,746,0.05,400.56648825,222,41535,0.0001,13.225862503051758
2374,70.88,166327,746,0.05,402.8473617899999,222,41556,0.0001,12.11509895324707
2375,71.43,166412,746,0.05,412.48754362999995,222,41577,0.0001,58.70982360839844
2376,71.43,166497,747,0.05,423.79817538999987,222,41599,0.0001,9.728309631347656
2377,71.48,166532,747,0.05,423.62013608999996,222,41607,0.0001,5.3030009269714355
2378,71.48,166617,747,0.05,423.30322622,222,41629,0.0001,7.668858528137207
2379,71.55,166656,748,0.05,423.07902829,222,41638,0.0001,9.616935729980469
2380,70.99,166685,748,0.05,413.530563,222,41646,0.0001,13.93607234954834
2381,70.99,166770,748,0.05,412.43895889,222,41667,0.0001,38.781951904296875
2382,70.99,166855,749,0.05,401.21683609,222,41688,0.0001,5.747328758239746
2383,71.52,166940,749,0.05,398.83050481,222,41709,0.0001,3.5595903396606445
2384,70.98,166971,749,0.05,389.20573213000006,222,41717,0.0001,19.55983543395996
2385,70.98,167056,750,0.05,389.76541785,222,41738,0.0001,10.09312629699707
2386,70.44,167087,750,0.05,380.40620454000003,222,41746,0.0001,5.726441383361816
2387,70.44,167172,750,0.05,380.81675944999995,222,41767,0.0001,32.90034484863281
2388,70.44,167257,751,0.05,376.03036001999993,222,41789,0.0001,61.86145782470703
2389,70.97,167342,751,0.05,385.98600031,222,41810,0.0001,6.874405384063721
2390,70.97,167427,751,0.05,386.51032590999995,222,41831,0.0001,55.403419494628906
2391,71.03,167512,752,0.05,386.2616284899999,222,41852,0.0001,7.372457981109619
2392,71.03,167597,752,0.05,385.89314026999995,222,41874,0.0001,11.59031867980957
2393,70.84,167628,752,0.05,386.82328777,222,41881,0.0001,34.46389389038086
2394,70.86,167663,753,0.05,386.7621336599998,222,41890,0.0001,47.05343246459961
2395,70.86,167748,753,0.05,387.18466043999985,222,41911,0.0001,6.330315589904785
2396,70.86,167833,753,0.05,394.0718975599999,222,41933,0.0001,13.663671493530273
2397,70.86,167918,754,0.05,406.0207657799999,222,41954,0.0001,10.935283660888672
2398,71.39,168003,754,0.05,415.12709307999995,222,41975,0.0001,5.98090934753418
2399,71.39,168088,754,0.05,414.90978506999994,222,41996,0.0001,33.58342361450195
2400,70.85,168119,755,0.05,406.09129992999993,222,42004,0.0001,6.938843250274658
2401,70.85,168149,755,0.05,406.06586819999995,222,42012,0.0001,4.417397499084473
2402,70.33,168182,755,0.05,396.53107646999996,222,42020,0.0001,6.336220741271973
2403,70.38,168218,755,0.05,396.71601189,222,42029,0.0001,3.9923675060272217
2404,70.41,168250,756,0.05,396.74636630000003,222,42037,0.0001,4.437314033508301
2405,70.96,168335,756,0.05,406.68778550999997,222,42058,0.0001,39.26264953613281
2406,71.48,168420,756,0.05,416.1403342699999,222,42079,0.0001,37.97998046875
2407,70.91,168448,757,0.05,407.06495599000004,222,42086,0.0001,6.677306652069092
2408,70.36,168478,757,0.05,409.0879075800001,222,42094,0.0001,4.186803817749023
2409,70.08,168508,757,0.05,410.22032016,222,42101,0.0001,9.6639404296875
2410,70.57,168593,757,0.05,412.81994273000004,222,42123,0.0001,6.916247367858887
2411,71.11,168678,758,0.05,421.83440038000003,222,42144,0.0001,2.276123046875
2412,71.11,168709,758,0.05,421.95664366,222,42152,0.0001,33.84038543701172
2413,71.11,168794,758,0.05,433.8329915799999,222,42173,0.0001,3.941941022872925
2414,71.11,168879,759,0.05,434.00062369999984,222,42194,0.0001,5.963697910308838
2415,70.59,168912,759,0.05,436.3115175699999,222,42202,0.0001,8.376644134521484
2416,70.59,168997,759,0.05,434.49449040999986,222,42224,0.0001,39.517127990722656
2417,70.16,169039,760,0.05,436.0220479399999,222,42234,0.0001,38.009525299072266
2418,70.17,169071,760,0.05,436.00648464,222,42242,0.0001,6.829751014709473
2419,70.71,169156,760,0.05,445.12874057999994,222,42263,0.0001,18.053625106811523
2420,70.71,169241,761,0.05,445.26346114,222,42285,0.0001,64.29747772216797
2421,70.71,169326,761,0.05,445.34905722,222,42306,0.0001,70.8175277709961
2422,70.71,169411,761,0.05,440.0047075300001,222,42327,0.0001,10.298497200012207
2423,70.71,169496,762,0.05,447.98784509999996,222,42348,0.0001,2.569565773010254
2424,70.71,169581,762,0.05,450.70147261000005,222,42370,0.0001,7.2164306640625
2425,71.25,169666,762,0.05,459.89280458,222,42391,0.0001,8.876919746398926
2426,71.66,169751,763,0.05,469.33774698,222,42412,0.0001,5.499200820922852
2427,71.1,169780,763,0.05,459.85998436999995,222,42419,0.0001,35.32776641845703
