time/total_timesteps,time/time_elapsed,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates
57855,339,1373,0.05,6.108331260000001,170,49.64,2.6074752807617188,0.0001,14438
57940,340,1374,0.05,5.394930380000001,170,49.64,0.6130493879318237,0.0001,14459
58025,340,1375,0.05,5.40303534,170,49.79,0.9674234390258789,0.0001,14481
58051,340,1376,0.05,5.41630296,170,49.8,6.6881632804870605,0.0001,14487
58136,341,1377,0.05,5.473051010000001,170,50.39,1.0696361064910889,0.0001,14508
58221,341,1378,0.05,6.06893885,170,50.98,2.495096445083618,0.0001,14530
58300,342,1379,0.05,6.718762090000001,170,51.52,0.6588568687438965,0.0001,14549
58385,342,1380,0.05,6.508909119999999,170,51.52,0.6814802885055542,0.0001,14571
58411,342,1381,0.05,6.51210555,170,51.53,0.47447043657302856,0.0001,14577
58437,342,1382,0.05,6.506423239999998,170,51.52,0.6727182865142822,0.0001,14584
58463,343,1383,0.05,6.518192679999999,170,51.53,4.246100902557373,0.0001,14590
58548,343,1384,0.05,6.560910189999999,170,51.53,3.223938226699829,0.0001,14611
58576,343,1385,0.05,6.589568099999999,170,51.55,2.8736796379089355,0.0001,14618
58661,344,1386,0.05,7.1591727700000005,170,52.15,2.8812384605407715,0.0001,14640
58687,344,1387,0.05,6.428490930000001,170,51.69,1.0189017057418823,0.0001,14646
58772,344,1388,0.05,6.6825812,170,51.69,2.490720272064209,0.0001,14667
58857,344,1389,0.05,7.089811090000001,170,52.29,2.7881968021392822,0.0001,14689
58884,345,1390,0.05,6.902675390000001,170,51.71,2.4425387382507324,0.0001,14695
58913,345,1391,0.05,6.9173557400000005,170,51.72,2.3221938610076904,0.0001,14703
58998,345,1392,0.05,6.055243630000001,170,51.72,0.3383714556694031,0.0001,14724
59026,345,1393,0.05,5.84736505,170,51.15,3.183751106262207,0.0001,14731
59053,346,1394,0.05,5.84553947,170,50.57,2.2795958518981934,0.0001,14738
59132,346,1395,0.05,5.80305117,170,50.51,1.0227859020233154,0.0001,14757
59191,346,1396,0.05,6.423795620000001,170,50.83,3.1278882026672363,0.0001,14772
59219,346,1397,0.05,6.045333050000002,170,50.26,4.199995994567871,0.0001,14779
59247,347,1398,0.05,5.503325860000001,170,49.69,2.929501533508301,0.0001,14786
59275,347,1399,0.05,5.369942450000001,170,49.12,2.8173091411590576,0.0001,14793
59360,347,1400,0.05,5.710039419999999,170,49.72,2.824052572250366,0.0001,14814
59385,347,1401,0.05,5.48590779,170,49.58,1.3156291246414185,0.0001,14821
59411,348,1402,0.05,5.461928449999999,170,49.56,3.051365852355957,0.0001,14827
59439,348,1403,0.05,5.46871299,170,49.56,1.9922797679901123,0.0001,14834
59465,348,1404,0.05,5.468627739999999,170,49.56,2.567952871322632,0.0001,14841
59494,348,1405,0.05,5.09252407,170,49.0,0.5363547801971436,0.0001,14848
59579,348,1406,0.05,4.649713819999999,170,49.05,0.5876327753067017,0.0001,14869
59605,349,1407,0.05,3.4761389999999994,170,48.46,0.3485662043094635,0.0001,14876
59690,349,1408,0.05,3.5915192399999993,170,48.46,0.9228209257125854,0.0001,14897
59775,349,1409,0.05,4.26698062,170,48.99,0.4528404772281647,0.0001,14918
59842,350,1410,0.05,5.07162355,170,49.41,0.7282509207725525,0.0001,14935
59869,350,1411,0.05,5.071509720000001,170,49.41,4.648526668548584,0.0001,14942
59952,350,1412,0.05,5.42698365,170,49.39,4.365787506103516,0.0001,14962
59980,350,1413,0.05,5.407590269999999,170,49.37,0.7084771990776062,0.0001,14969
60065,351,1414,0.05,5.83864988,170,49.97,1.0127670764923096,0.0001,14991
60150,351,1415,0.05,5.24317008,171,50.01,4.127181053161621,0.0001,15012
60235,351,1416,0.05,6.30240773,171,50.01,0.8278447389602661,0.0001,15033
60261,352,1417,0.05,6.310522719999999,171,50.01,1.0539705753326416,0.0001,15040
60346,352,1418,0.05,7.095572209999999,171,50.61,5.265929222106934,0.0001,15061
60431,352,1419,0.05,7.46535238,171,50.61,2.756173849105835,0.0001,15082
60456,353,1420,0.05,7.44848122,171,50.6,2.4885506629943848,0.0001,15088
60541,353,1421,0.05,7.862453349999999,171,51.16,2.585937976837158,0.0001,15110
60626,353,1422,0.05,8.48705473,171,51.76,2.789360284805298,0.0001,15131
60691,354,1423,0.05,9.141964,171,52.16,1.0614590644836426,0.0001,15147
60776,354,1424,0.05,9.1765191,171,52.16,4.045908451080322,0.0001,15168
60861,355,1425,0.05,9.19076037,171,52.72,2.8674559593200684,0.0001,15190
60889,355,1426,0.05,9.19323835,171,52.15,1.0713119506835938,0.0001,15197
60918,355,1427,0.05,9.200839919999998,171,52.16,2.458432674407959,0.0001,15204
60946,355,1428,0.05,9.19407111,171,52.16,1.2319831848144531,0.0001,15211
60973,356,1429,0.05,8.49494653,171,51.58,0.5762943029403687,0.0001,15218
61058,356,1430,0.05,8.927434649999999,171,52.18,7.274811267852783,0.0001,15239
61143,356,1431,0.05,8.911708729999999,171,52.18,5.187295913696289,0.0001,15260
61171,357,1432,0.05,7.9422078,171,51.61,2.923220157623291,0.0001,15267
61256,357,1433,0.05,7.359556219999999,171,51.87,2.1734578609466553,0.0001,15288
61341,357,1434,0.05,6.952763080000002,171,51.87,2.524226665496826,0.0001,15310
61368,358,1435,0.05,6.347084970000001,171,51.29,2.9321699142456055,0.0001,15316
61453,358,1436,0.05,6.563379739999999,171,51.89,4.719648838043213,0.0001,15338
61528,358,1437,0.05,7.220055520000001,171,51.79,3.026148557662964,0.0001,15356
61613,359,1438,0.05,7.47108265,171,52.37,8.89133358001709,0.0001,15378
61694,359,1439,0.05,7.92328787,171,52.33,3.1194827556610107,0.0001,15398
61779,360,1440,0.05,8.34121238,171,52.92,4.315092086791992,0.0001,15419
61806,360,1441,0.05,7.884287569999998,171,52.65,1.1714624166488647,0.0001,15426
61834,360,1442,0.05,7.8892970999999985,171,52.65,4.460672378540039,0.0001,15433
61862,360,1443,0.05,7.911984989999999,171,52.68,2.865787982940674,0.0001,15440
61896,361,1444,0.05,7.956057189999999,171,52.71,2.3307714462280273,0.0001,15448
61981,361,1445,0.05,8.414762139999999,171,53.28,0.7722398042678833,0.0001,15470
62006,361,1446,0.05,8.40152906,171,53.28,0.8314219117164612,0.0001,15476
62031,361,1447,0.05,8.39539194,171,53.27,0.6851944327354431,0.0001,15482
62102,362,1448,0.05,8.535529740000001,171,53.13,8.259682655334473,0.0001,15500
62187,362,1449,0.05,8.888627759999999,171,53.7,0.732677698135376,0.0001,15521
62272,362,1450,0.05,10.01275572,171,53.7,2.411205530166626,0.0001,15542
62300,363,1451,0.05,10.030029999999998,171,53.72,0.7992221713066101,0.0001,15549
62326,363,1452,0.05,9.700529409999998,171,53.13,0.892787516117096,0.0001,15556
62411,363,1453,0.05,10.297459559999998,171,53.72,1.3607879877090454,0.0001,15577
62446,364,1454,0.05,10.43085936,171,53.79,2.7639784812927246,0.0001,15586
62531,364,1455,0.05,10.908567089999998,171,54.39,2.8085689544677734,0.0001,15607
62560,364,1456,0.05,10.00483716,171,53.83,3.1704812049865723,0.0001,15614
62645,364,1457,0.05,10.21657259,171,54.43,2.914100170135498,0.0001,15636
62730,365,1458,0.05,10.154930089999999,171,55.0,3.1917564868927,0.0001,15657
62760,365,1459,0.05,9.94504738,171,54.45,0.8370387554168701,0.0001,15664
62845,365,1460,0.05,9.765258580000001,171,54.54,4.6401448249816895,0.0001,15686
62873,366,1461,0.05,9.78479609,171,54.56,0.45076197385787964,0.0001,15693
62899,366,1462,0.05,9.78994245,171,54.57,6.899178981781006,0.0001,15699
62984,366,1463,0.05,10.26778776,171,55.12,2.840226173400879,0.0001,15720
63010,366,1464,0.05,10.280954410000001,171,55.13,0.7271952629089355,0.0001,15727
63095,367,1465,0.05,10.828687079999998,171,55.71,3.0231728553771973,0.0001,15748
63180,367,1466,0.05,10.714667349999997,171,55.71,0.6111710071563721,0.0001,15769
63258,367,1467,0.05,11.383504009999998,172,56.22,2.50872802734375,0.0001,15789
63326,368,1468,0.05,11.00500714,172,56.05,2.7542340755462646,0.0001,15806
63353,368,1469,0.05,11.0259431,172,56.07,0.49555933475494385,0.0001,15813
63382,368,1470,0.05,11.036942980000001,172,56.08,3.902454137802124,0.0001,15820
63410,368,1471,0.05,11.065223990000002,172,56.1,1.1749718189239502,0.0001,15827
63440,368,1472,0.05,11.103268480000004,171,56.12,0.9718688726425171,0.0001,15834
63521,369,1473,0.05,11.611994210000002,172,56.66,3.030343532562256,0.0001,15855
63597,369,1474,0.05,11.962956800000002,172,56.57,2.2667529582977295,0.0001,15874
63682,369,1475,0.05,11.756979319999997,172,56.57,0.950981855392456,0.0001,15895
63711,370,1476,0.05,11.794856959999999,172,56.6,2.8977982997894287,0.0001,15902
63743,370,1477,0.05,11.828065520000003,172,56.07,3.06998872756958,0.0001,15910
63828,370,1478,0.05,11.478316390000002,172,56.07,0.5472640991210938,0.0001,15931
63913,371,1479,0.05,11.52841921,172,56.13,2.566596508026123,0.0001,15953
63946,371,1480,0.05,11.590452319999999,172,55.61,2.6376070976257324,0.0001,15961
64031,371,1481,0.05,12.245157220000001,172,56.2,0.7953584790229797,0.0001,15982
64116,371,1482,0.05,13.090781009999999,172,56.79,2.53011417388916,0.0001,16003
64201,372,1483,0.05,13.79755081,172,57.38,2.6848325729370117,0.0001,16025
64228,372,1484,0.05,13.589101580000003,172,56.8,1.5714735984802246,0.0001,16031
64313,372,1485,0.05,14.036216900000001,172,57.37,0.6653540730476379,0.0001,16053
64398,373,1486,0.05,13.885174530000002,172,57.37,0.8041503429412842,0.0001,16074
64425,373,1487,0.05,13.895458510000001,172,57.38,0.8230018615722656,0.0001,16081
64451,373,1488,0.05,13.31161521,172,56.79,0.7945036888122559,0.0001,16087
64536,373,1489,0.05,13.59484654,172,56.79,2.83986234664917,0.0001,16108
64608,374,1490,0.05,14.19537315,172,57.24,0.6215041279792786,0.0001,16126
64693,374,1491,0.05,14.91233188,172,57.8,2.4361343383789062,0.0001,16148
64778,374,1492,0.05,14.962386120000001,172,57.8,4.836403846740723,0.0001,16169
64856,375,1493,0.05,15.70296697,172,58.3,4.849709510803223,0.0001,16188
64917,375,1494,0.05,16.47417147,172,58.64,1.0353264808654785,0.0001,16204
64995,375,1495,0.05,16.28747491,172,58.63,0.7207841277122498,0.0001,16223
65080,376,1496,0.05,15.99890373,172,58.89,4.454729080200195,0.0001,16244
65106,376,1497,0.05,15.970489559999999,172,58.87,4.926278114318848,0.0001,16251
65136,376,1498,0.05,15.999180649999996,172,58.89,2.4158265590667725,0.0001,16258
65164,376,1499,0.05,15.99810114,172,58.89,0.6102989912033081,0.0001,16265
65249,377,1500,0.05,15.951542869999999,172,58.89,2.5283215045928955,0.0001,16287
65324,377,1501,0.05,16.60314897,173,59.39,2.4851911067962646,0.0001,16305
65400,377,1502,0.05,17.36438723,173,59.89,1.3093352317810059,0.0001,16324
65485,378,1503,0.05,17.83521144,173,60.46,0.7068454027175903,0.0001,16346
65512,378,1504,0.05,17.85419975,173,60.47,2.4818735122680664,0.0001,16352
65539,378,1505,0.05,17.835058649999997,173,60.45,0.7076067328453064,0.0001,16359
65567,378,1506,0.05,17.52492079,173,59.88,0.5960646867752075,0.0001,16366
65652,379,1507,0.05,18.57837976,173,60.47,0.7068119645118713,0.0001,16387
65728,379,1508,0.05,18.557287329999998,173,60.38,0.4502541720867157,0.0001,16406
65762,379,1509,0.05,17.936447920000003,173,59.87,2.3562440872192383,0.0001,16415
65790,379,1510,0.05,17.16057157,173,59.48,2.45990252494812,0.0001,16422
65875,380,1511,0.05,17.88732782,173,60.06,0.6351429224014282,0.0001,16443
65960,380,1512,0.05,17.577234899999997,173,60.08,3.1758127212524414,0.0001,16464
65988,380,1513,0.05,17.57525921,173,60.08,2.629906177520752,0.0001,16471
66016,380,1514,0.05,17.166170699999995,173,59.51,3.129267692565918,0.0001,16478
66044,381,1515,0.05,16.962818639999995,173,58.94,3.035717725753784,0.0001,16485
66072,381,1516,0.05,15.875139199999996,173,58.37,0.462197870016098,0.0001,16492
66098,381,1517,0.05,15.873829249999996,173,58.37,0.866915225982666,0.0001,16499
66183,381,1518,0.05,15.916405059999997,173,58.37,0.6843321323394775,0.0001,16520
66268,382,1519,0.05,15.349061499999998,173,58.37,3.3767459392547607,0.0001,16541
66296,382,1520,0.05,15.387281029999999,173,58.4,3.0408060550689697,0.0001,16548
66322,382,1521,0.05,14.949802969999999,173,57.81,0.7849434018135071,0.0001,16555
66348,382,1522,0.05,14.332051400000001,173,57.22,2.569103240966797,0.0001,16561
66433,383,1523,0.05,13.90991568,173,57.42,0.5312944054603577,0.0001,16583
66518,383,1524,0.05,14.414746880000001,173,57.42,2.4526312351226807,0.0001,16604
66603,383,1525,0.05,15.19128741,173,57.42,0.5551503300666809,0.0001,16625
66631,384,1526,0.05,15.19511866,173,57.42,2.729032278060913,0.0001,16632
66707,384,1527,0.05,15.91900074,173,57.89,2.244622230529785,0.0001,16651
66792,384,1528,0.05,16.65122318,173,58.46,0.9374562501907349,0.0001,16672
66877,385,1529,0.05,17.570910899999998,173,59.04,2.531907320022583,0.0001,16694
66903,385,1530,0.05,17.163581999999998,173,58.45,0.9357932806015015,0.0001,16700
66931,385,1531,0.05,16.85758949,173,57.88,0.40399250388145447,0.0001,16707
67016,385,1532,0.05,16.69467379,173,58.45,0.7919802665710449,0.0001,16728
67101,386,1533,0.05,17.38211269,173,58.45,8.839427947998047,0.0001,16750
67186,386,1534,0.05,18.00720943,173,58.45,0.6892299056053162,0.0001,16771
67263,386,1535,0.05,18.78515586,173,58.95,2.5535495281219482,0.0001,16790
67293,387,1536,0.05,18.62171662,173,58.4,0.9170898199081421,0.0001,16798
67321,387,1537,0.05,17.826585350000002,173,57.93,0.2752285301685333,0.0001,16805
67347,387,1538,0.05,17.57300272,173,57.34,2.3963141441345215,0.0001,16811
67410,387,1539,0.05,17.75587935,173,57.16,2.9718575477600098,0.0001,16827
67442,388,1540,0.05,17.42863793,173,56.63,1.064423680305481,0.0001,16835
67521,388,1541,0.05,18.12394536,173,57.15,5.010691165924072,0.0001,16855
67547,388,1542,0.05,18.09250441,173,57.13,0.6620210409164429,0.0001,16861
67632,388,1543,0.05,18.92914853,173,57.7,2.5026278495788574,0.0001,16882
67717,389,1544,0.05,19.077455580000002,173,58.21,2.9961307048797607,0.0001,16904
67802,389,1545,0.05,19.34610537,173,58.21,4.669076442718506,0.0001,16925
67881,390,1546,0.05,20.062829640000004,174,58.75,0.5742431282997131,0.0001,16945
67949,390,1547,0.05,20.620901000000003,174,59.18,4.663705348968506,0.0001,16962
68034,390,1548,0.05,20.448702000000004,174,59.32,2.8944244384765625,0.0001,16983
68060,390,1549,0.05,20.06689891,174,58.73,2.8385136127471924,0.0001,16989
68143,391,1550,0.05,19.663725850000002,174,58.71,3.2974753379821777,0.0001,17010
68224,391,1551,0.05,20.3708783,174,59.24,2.2551753520965576,0.0001,17030
68283,391,1552,0.05,20.92783315,174,59.57,4.7106828689575195,0.0001,17045
68311,392,1553,0.05,20.34894087,174,59.0,6.8362932205200195,0.0001,17052
68396,392,1554,0.05,21.145612870000004,174,59.5,0.8861713409423828,0.0001,17073
68472,392,1555,0.05,21.309702520000002,174,59.41,2.627023696899414,0.0001,17092
68504,393,1556,0.05,21.384584640000007,174,59.44,5.266911506652832,0.0001,17100
68543,393,1557,0.05,21.375906130000004,174,58.98,0.6749509572982788,0.0001,17110
68568,393,1558,0.05,21.388891870000002,174,58.38,2.7688205242156982,0.0001,17116
68595,393,1559,0.05,21.36219026,174,58.35,2.7498509883880615,0.0001,17123
68624,393,1560,0.05,20.79970148,174,57.79,0.6419602036476135,0.0001,17130
68654,394,1561,0.05,20.815888429999994,174,57.81,3.091273784637451,0.0001,17138
68731,394,1562,0.05,21.75676285,174,58.32,4.509728908538818,0.0001,17157
68814,394,1563,0.05,22.075684390000003,174,58.3,2.7585487365722656,0.0001,17178
68843,394,1564,0.05,22.11633826,174,58.33,0.5012815594673157,0.0001,17185
68928,395,1565,0.05,22.083195129999993,174,58.33,0.7747490406036377,0.0001,17206
69009,395,1566,0.05,22.443718169999993,174,58.29,0.5641061663627625,0.0001,17227
69094,396,1567,0.05,21.979221929999998,174,58.36,4.544375419616699,0.0001,17248
69179,396,1568,0.05,22.323756999999997,174,58.53,2.958308458328247,0.0001,17269
69218,396,1569,0.05,22.52243543,174,58.65,0.7435126900672913,0.0001,17279
69246,396,1570,0.05,22.49997044,174,58.64,3.33455753326416,0.0001,17286
69274,397,1571,0.05,22.496128719999998,174,58.64,2.9228012561798096,0.0001,17293
69338,397,1572,0.05,23.08940679,174,58.98,0.7037776708602905,0.0001,17309
69412,397,1573,0.05,23.29973253,174,58.91,5.000310897827148,0.0001,17327
69452,397,1574,0.05,22.83004605,174,58.55,0.6895413398742676,0.0001,17337
69532,398,1575,0.05,23.03994274,174,58.5,2.392092227935791,0.0001,17357
69617,398,1576,0.05,23.44913841,174,59.06,0.8217407464981079,0.0001,17379
69652,398,1577,0.05,23.498602610000002,174,59.09,3.0939106941223145,0.0001,17387
69680,399,1578,0.05,23.269848690000007,174,58.52,2.695883274078369,0.0001,17394
69705,399,1579,0.05,22.569857210000006,174,57.92,0.6553614735603333,0.0001,17401
69738,399,1580,0.05,22.582436,174,57.92,2.5410661697387695,0.0001,17409
69789,399,1581,0.05,22.31627717,174,57.58,2.361941337585449,0.0001,17422
69817,399,1582,0.05,21.49993388,174,57.01,2.549989700317383,0.0001,17429
69902,400,1583,0.05,21.01108112,174,57.01,4.037230491638184,0.0001,17450
69987,400,1584,0.05,21.12330266,174,57.59,0.8242190480232239,0.0001,17471
70072,400,1585,0.05,21.046008989999997,174,57.59,0.6698266267776489,0.0001,17492
70157,401,1586,0.05,21.177771959999994,174,57.59,0.8917022943496704,0.0001,17514
70242,401,1587,0.05,21.539118,174,58.17,3.106865882873535,0.0001,17535
70317,402,1588,0.05,22.27223514,174,58.66,0.8130915760993958,0.0001,17554
70402,402,1589,0.05,22.401704600000002,174,58.66,4.977652072906494,0.0001,17575
70487,402,1590,0.05,22.29467705,175,58.79,0.6279631853103638,0.0001,17596
70572,403,1591,0.05,22.33053268,175,58.79,1.0109820365905762,0.0001,17617
70614,403,1592,0.05,22.17660816,175,58.36,1.023371696472168,0.0001,17628
70699,403,1593,0.05,21.738028330000002,175,58.43,0.8366004228591919,0.0001,17649
70728,403,1594,0.05,21.000485570000002,175,58.11,0.7723826169967651,0.0001,17656
70774,404,1595,0.05,20.75886727,175,57.79,0.9338183403015137,0.0001,17668
70859,404,1596,0.05,21.047059650000005,175,57.79,1.3799735307693481,0.0001,17689
70939,404,1597,0.05,21.619383780000003,175,58.33,3.448157548904419,0.0001,17709
70967,405,1598,0.05,21.59107986,175,58.31,0.7871779203414917,0.0001,17716
70995,405,1599,0.05,21.591384810000005,175,58.31,4.882349014282227,0.0001,17723
71080,405,1600,0.05,21.755331140000003,175,58.31,5.112858772277832,0.0001,17744
71108,405,1601,0.05,21.13382517,175,57.84,0.727325975894928,0.0001,17751
71186,406,1602,0.05,21.175124400000005,175,57.86,0.8711342215538025,0.0001,17771
71215,406,1603,0.05,20.719167740000003,175,57.3,0.6723297834396362,0.0001,17778
71242,406,1604,0.05,20.718655590000004,175,57.3,3.1522552967071533,0.0001,17785
71270,406,1605,0.05,20.73073678,175,57.31,0.5423593521118164,0.0001,17792
71355,407,1606,0.05,20.86069613,175,57.88,3.143181800842285,0.0001,17813
71383,407,1607,0.05,19.835660530000002,175,57.31,0.3874925971031189,0.0001,17820
71409,407,1608,0.05,19.218539910000004,175,56.81,0.41874587535858154,0.0001,17827
71443,407,1609,0.05,19.20772878,175,56.81,0.9194234609603882,0.0001,17835
71528,408,1610,0.05,19.2414805,175,57.38,0.7753492593765259,0.0001,17856
71606,408,1611,0.05,19.130105359999998,175,57.31,4.731463432312012,0.0001,17876
71691,408,1612,0.05,19.331814619999996,175,57.31,1.008958101272583,0.0001,17897
71725,408,1613,0.05,19.419952059999996,175,57.37,0.5119256973266602,0.0001,17906
71757,409,1614,0.05,19.487142329999998,175,57.41,0.7096081972122192,0.0001,17914
71786,409,1615,0.05,19.4999444,175,57.42,4.53493595123291,0.0001,17921
71871,409,1616,0.05,20.224071819999995,175,57.99,2.9342989921569824,0.0001,17942
71956,410,1617,0.05,20.762383689999997,175,58.58,0.3418149948120117,0.0001,17963
72041,410,1618,0.05,20.354172079999998,175,58.58,2.5866599082946777,0.0001,17985
72124,410,1619,0.05,20.805137709999993,175,58.56,4.797922134399414,0.0001,18005
72154,410,1620,0.05,20.826632930000002,175,58.58,0.6971879005432129,0.0001,18013
72182,411,1621,0.05,20.832788840000003,175,58.6,0.7645097970962524,0.0001,18020
72208,411,1622,0.05,20.8254203,175,58.6,4.680990219116211,0.0001,18026
72288,411,1623,0.05,21.386374819999997,175,58.55,3.1426315307617188,0.0001,18046
72373,412,1624,0.05,21.42183362,175,58.55,0.7703045606613159,0.0001,18068
72400,412,1625,0.05,20.612348400000005,175,57.97,2.7123661041259766,0.0001,18074
72485,412,1626,0.05,21.722200890000003,175,58.54,2.59431791305542,0.0001,18096
72568,412,1627,0.05,21.689720289999997,175,58.61,0.5525104999542236,0.0001,18116
72653,413,1628,0.05,21.07646774,175,58.61,3.523273229598999,0.0001,18138
72738,413,1629,0.05,20.826174220000002,175,58.61,0.7959351539611816,0.0001,18159
