time/total_timesteps,rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss
180852,0.05,1491,-125.20795786000002,2153,121,84.0,45187,0.0001,9.740455627441406
180936,0.05,1492,-123.50536984,2154,121,84.0,45208,0.0001,1.0844759941101074
181020,0.05,1493,-124.01968253,2155,121,84.0,45229,0.0001,1.1776665449142456
181104,0.05,1494,-124.56994318999999,2156,121,84.0,45250,0.0001,1.909857988357544
181188,0.05,1494,-123.64621004,2157,121,84.0,45271,0.0001,5.789409637451172
181272,0.05,1495,-122.10953174000002,2158,121,84.0,45292,0.0001,0.9940365552902222
181356,0.05,1496,-121.68912144,2159,121,84.0,45313,0.0001,1.6441845893859863
181440,0.05,1497,-121.83313897999999,2160,121,84.0,45334,0.0001,2.0988476276397705
181524,0.05,1498,-122.77993035,2161,121,84.0,45355,0.0001,0.9062650799751282
181608,0.05,1498,-122.17344099999998,2162,121,84.0,45376,0.0001,5.850142955780029
181692,0.05,1499,-122.03615532000002,2163,121,84.0,45397,0.0001,1.1613236665725708
181776,0.05,1500,-120.20820382000002,2164,121,84.0,45418,0.0001,4.966054439544678
181860,0.05,1501,-121.23472248000002,2165,121,84.0,45439,0.0001,1.2576477527618408
181944,0.05,1501,-122.94970279,2166,121,84.0,45460,0.0001,1.5209901332855225
182028,0.05,1502,-121.19471383000001,2167,121,84.0,45481,0.0001,0.7413882613182068
182112,0.05,1503,-121.17198088,2168,121,84.0,45502,0.0001,5.072348117828369
182196,0.05,1504,-119.36863864000001,2169,121,84.0,45523,0.0001,0.793999969959259
182280,0.05,1505,-118.38023251000003,2170,121,84.0,45544,0.0001,5.8265533447265625
182364,0.05,1505,-119.01453975,2171,121,84.0,45565,0.0001,1.6575582027435303
182448,0.05,1506,-120.14630283000001,2172,121,84.0,45586,0.0001,0.7031476497650146
182532,0.05,1507,-119.82384323999999,2173,121,84.0,45607,0.0001,1.2005631923675537
182616,0.05,1508,-120.87333759,2174,121,84.0,45628,0.0001,4.912986755371094
182700,0.05,1508,-120.24949203000001,2175,121,84.0,45649,0.0001,5.5208539962768555
182784,0.05,1509,-119.56790471000002,2176,121,84.0,45670,0.0001,1.433901071548462
182868,0.05,1510,-118.619251,2177,121,84.0,45691,0.0001,1.27033531665802
182952,0.05,1511,-121.49007258,2178,121,84.0,45712,0.0001,1.0266523361206055
183036,0.05,1511,-123.03405108999999,2179,121,84.0,45733,0.0001,1.0220706462860107
183120,0.05,1512,-124.04524973000001,2180,121,84.0,45754,0.0001,0.8673185110092163
183204,0.05,1513,-124.16787491000001,2181,121,84.0,45775,0.0001,4.806981086730957
183288,0.05,1514,-123.56102658000002,2182,121,84.0,45796,0.0001,1.4455748796463013
183372,0.05,1514,-122.37930730999999,2183,121,84.0,45817,0.0001,5.087340354919434
183456,0.05,1515,-122.38387932999998,2184,121,84.0,45838,0.0001,1.2164181470870972
183540,0.05,1516,-123.58183011,2185,121,84.0,45859,0.0001,1.1360139846801758
183624,0.05,1517,-125.02583509,2186,121,84.0,45880,0.0001,9.30111026763916
183708,0.05,1518,-124.37049438000003,2187,121,84.0,45901,0.0001,4.861081123352051
183792,0.05,1518,-126.72218272000002,2188,121,84.0,45922,0.0001,1.2084496021270752
183876,0.05,1519,-122.72397683999999,2189,121,84.0,45943,0.0001,1.0163938999176025
183960,0.05,1520,-123.23702472000002,2190,120,84.0,45964,0.0001,1.5066503286361694
184044,0.05,1521,-122.36650021000001,2191,120,84.0,45985,0.0001,1.6631453037261963
184128,0.05,1521,-124.75234511999999,2192,120,84.0,46006,0.0001,1.2850651741027832
184212,0.05,1522,-126.05326100999999,2193,120,84.0,46027,0.0001,5.356200695037842
184296,0.05,1523,-123.34441618000001,2194,120,84.0,46048,0.0001,1.0589038133621216
184380,0.05,1524,-121.57095527,2195,120,84.0,46069,0.0001,7.075323104858398
184464,0.05,1525,-121.58237237000002,2196,120,84.0,46090,0.0001,0.6244155168533325
184548,0.05,1525,-123.75581147000001,2197,120,84.0,46111,0.0001,1.152879238128662
184632,0.05,1526,-122.23403314000001,2198,120,84.0,46132,0.0001,1.5306880474090576
184716,0.05,1527,-122.26560692999999,2199,120,84.0,46153,0.0001,1.331256628036499
184800,0.05,1528,-123.92366257000002,2200,120,84.0,46174,0.0001,1.0509226322174072
184884,0.05,1529,-124.07444629,2201,120,84.0,46195,0.0001,1.6727123260498047
184968,0.05,1529,-124.24416667000001,2202,120,84.0,46216,0.0001,4.823281288146973
185052,0.05,1530,-125.01786389,2203,120,84.0,46237,0.0001,4.565962314605713
185136,0.05,1531,-124.77997276,2204,120,84.0,46258,0.0001,5.87636661529541
185220,0.05,1532,-125.08184594000001,2205,120,84.0,46279,0.0001,1.0361859798431396
185304,0.05,1532,-127.9595162,2206,120,84.0,46300,0.0001,1.1932635307312012
185388,0.05,1533,-126.90262023000001,2207,120,84.0,46321,0.0001,0.6040518879890442
185472,0.05,1534,-126.86028719,2208,120,84.0,46342,0.0001,5.968997955322266
185556,0.05,1535,-127.99178255999999,2209,120,84.0,46363,0.0001,1.239037036895752
185640,0.05,1535,-126.84808792999998,2210,120,84.0,46384,0.0001,0.9512574672698975
185724,0.05,1536,-127.45743382999999,2211,120,84.0,46405,0.0001,8.331331253051758
185808,0.05,1537,-128.71366644,2212,120,84.0,46426,0.0001,1.1949392557144165
185892,0.05,1538,-130.5814527,2213,120,84.0,46447,0.0001,5.299964904785156
185976,0.05,1538,-132.20364958,2214,120,84.0,46468,0.0001,1.1937081813812256
186060,0.05,1539,-133.97474449999999,2215,120,84.0,46489,0.0001,1.0625438690185547
186144,0.05,1540,-135.18663920999998,2216,120,84.0,46510,0.0001,1.0536236763000488
186228,0.05,1541,-137.65874085,2217,120,84.0,46531,0.0001,12.188264846801758
186312,0.05,1541,-136.45850425999998,2218,120,84.0,46552,0.0001,1.3637504577636719
186396,0.05,1542,-136.91567541,2219,120,84.0,46573,0.0001,1.7323040962219238
186480,0.05,1543,-141.30133659,2220,120,84.0,46594,0.0001,4.628848552703857
186564,0.05,1544,-143.18520505,2221,120,84.0,46615,0.0001,8.50193977355957
186648,0.05,1545,-141.23302585,2222,120,84.0,46636,0.0001,4.274394989013672
186732,0.05,1545,-142.18826456999997,2223,120,84.0,46657,0.0001,4.931342124938965
186816,0.05,1546,-140.95446636999998,2224,120,84.0,46678,0.0001,1.4261844158172607
186900,0.05,1547,-143.67340933999998,2225,120,84.0,46699,0.0001,0.9763864874839783
186984,0.05,1548,-142.61919372999998,2226,120,84.0,46720,0.0001,8.827773094177246
187068,0.05,1548,-139.58412223999997,2227,120,84.0,46741,0.0001,8.759581565856934
187152,0.05,1549,-136.99309508,2228,120,84.0,46762,0.0001,4.603314399719238
187236,0.05,1550,-139.18428737,2229,120,84.0,46783,0.0001,0.4782218039035797
187320,0.05,1551,-137.45850119,2230,120,84.0,46804,0.0001,5.172460079193115
187404,0.05,1552,-137.23057984,2231,120,84.0,46825,0.0001,1.397294044494629
187488,0.05,1553,-134.22315638,2232,120,84.0,46846,0.0001,1.1185672283172607
187572,0.05,1553,-133.60724893999998,2233,120,84.0,46867,0.0001,2.4045333862304688
187656,0.05,1554,-134.11121469999998,2234,120,84.0,46888,0.0001,5.135371208190918
187740,0.05,1555,-135.38658016999997,2235,120,84.0,46909,0.0001,0.965941309928894
187824,0.05,1556,-132.80851208,2236,120,84.0,46930,0.0001,0.9764738082885742
187908,0.05,1556,-133.71905055000002,2237,120,84.0,46951,0.0001,0.8015360236167908
187992,0.05,1557,-134.84808259000002,2238,120,84.0,46972,0.0001,1.1852099895477295
188076,0.05,1558,-132.93275576000002,2239,120,84.0,46993,0.0001,0.8509831428527832
188160,0.05,1559,-131.60946204,2240,120,84.0,47014,0.0001,1.7705775499343872
188244,0.05,1560,-130.87325421000003,2241,120,84.0,47035,0.0001,4.415525913238525
188328,0.05,1560,-130.35011112,2242,120,84.0,47056,0.0001,4.8251447677612305
188412,0.05,1561,-130.10186732,2243,120,84.0,47077,0.0001,8.854290008544922
188496,0.05,1562,-130.94798722000002,2244,120,84.0,47098,0.0001,12.165759086608887
188580,0.05,1563,-131.83689912000003,2245,120,84.0,47119,0.0001,1.4748927354812622
188664,0.05,1564,-133.60457657,2246,120,84.0,47140,0.0001,4.448894023895264
188748,0.05,1564,-134.17044604,2247,120,84.0,47161,0.0001,1.3249002695083618
188832,0.05,1565,-135.53078021,2248,120,84.0,47182,0.0001,1.2616071701049805
188916,0.05,1566,-137.38997035,2249,120,84.0,47203,0.0001,0.7297344207763672
189000,0.05,1567,-136.35207382000002,2250,120,84.0,47224,0.0001,5.131006717681885
189084,0.05,1567,-136.67378335,2251,120,84.0,47245,0.0001,1.1711524724960327
189168,0.05,1568,-139.54818065,2252,120,84.0,47266,0.0001,1.2586420774459839
189252,0.05,1569,-139.36638703999998,2253,120,84.0,47287,0.0001,0.913171112537384
189336,0.05,1570,-139.4397874,2254,120,84.0,47308,0.0001,1.283545970916748
189420,0.05,1570,-140.48307293999997,2255,120,84.0,47329,0.0001,5.135565757751465
189504,0.05,1571,-142.58644655,2256,120,84.0,47350,0.0001,1.4231176376342773
189588,0.05,1572,-143.36729358,2257,120,84.0,47371,0.0001,6.189462661743164
189672,0.05,1573,-144.07713934,2258,120,84.0,47392,0.0001,1.4508483409881592
189756,0.05,1573,-145.22600943999998,2259,120,84.0,47413,0.0001,1.1719295978546143
189840,0.05,1574,-144.93238366,2260,120,84.0,47434,0.0001,5.342695713043213
189924,0.05,1575,-144.46284933999996,2261,120,84.0,47455,0.0001,0.7614806890487671
190008,0.05,1576,-147.46160161,2262,120,84.0,47476,0.0001,1.4015412330627441
190092,0.05,1576,-147.24082991,2263,120,84.0,47497,0.0001,5.305702209472656
190176,0.05,1577,-148.07113126000002,2264,120,84.0,47518,0.0001,1.7908684015274048
190260,0.05,1578,-147.30109058999997,2265,120,84.0,47539,0.0001,5.600160121917725
190344,0.05,1579,-145.24247137999998,2266,120,84.0,47560,0.0001,1.5976746082305908
190428,0.05,1579,-146.01321678,2267,120,84.0,47581,0.0001,3.3712172508239746
190512,0.05,1580,-146.21115071,2268,120,84.0,47602,0.0001,1.4248018264770508
190596,0.05,1581,-147.59917793,2269,120,84.0,47623,0.0001,2.993311882019043
190680,0.05,1582,-147.51960528,2270,120,84.0,47644,0.0001,1.4391109943389893
190764,0.05,1582,-146.93646315,2271,120,84.0,47665,0.0001,5.825230598449707
190848,0.05,1583,-145.25059588,2272,120,84.0,47686,0.0001,2.3928027153015137
190932,0.05,1584,-143.50770302,2273,120,84.0,47707,0.0001,1.449855923652649
191016,0.05,1585,-142.33231049999998,2274,120,84.0,47728,0.0001,1.7790417671203613
191100,0.05,1586,-143.57901138,2275,120,84.0,47749,0.0001,4.9749627113342285
191184,0.05,1586,-143.36690878,2276,120,84.0,47770,0.0001,1.7564470767974854
191268,0.05,1587,-144.24960645000002,2277,120,84.0,47791,0.0001,0.8885775804519653
191352,0.05,1588,-141.38701906999998,2278,120,84.0,47812,0.0001,4.988789081573486
191436,0.05,1589,-139.82080434000002,2279,120,84.0,47833,0.0001,1.9249480962753296
191520,0.05,1590,-137.64656337,2280,120,84.0,47854,0.0001,1.7346000671386719
191604,0.05,1590,-138.47075553000002,2281,120,84.0,47875,0.0001,9.18431282043457
191688,0.05,1591,-140.20548922999998,2282,120,84.0,47896,0.0001,1.5179469585418701
191772,0.05,1592,-140.43559878999997,2283,120,84.0,47917,0.0001,6.06104850769043
191856,0.05,1593,-140.06849509999998,2284,120,84.0,47938,0.0001,1.0489511489868164
191940,0.05,1594,-139.85050891999995,2285,120,84.0,47959,0.0001,5.0911054611206055
192024,0.05,1594,-138.59276042999997,2286,120,84.0,47980,0.0001,0.9736647605895996
192108,0.05,1595,-138.35756461999998,2287,120,84.0,48001,0.0001,0.7386312484741211
192192,0.05,1596,-135.43470893999998,2288,120,84.0,48022,0.0001,5.488692760467529
192276,0.05,1597,-136.04248968,2289,120,84.0,48043,0.0001,2.1896169185638428
192360,0.05,1597,-134.19822324999998,2290,120,84.0,48064,0.0001,6.277483940124512
192444,0.05,1598,-131.97709378000002,2291,120,84.0,48085,0.0001,1.4475106000900269
192528,0.05,1599,-130.96570136000003,2292,120,84.0,48106,0.0001,5.219271659851074
192612,0.05,1600,-129.53441941,2293,120,84.0,48127,0.0001,5.398263931274414
192696,0.05,1601,-131.30263223000003,2294,120,84.0,48148,0.0001,5.261703968048096
192780,0.05,1601,-128.97930761,2295,120,84.0,48169,0.0001,3.111525297164917
192864,0.05,1602,-129.58201053000002,2296,120,84.0,48190,0.0001,1.4245258569717407
192948,0.05,1603,-128.35267723999996,2297,120,84.0,48211,0.0001,0.8510992527008057
193032,0.05,1604,-128.84084409999997,2298,120,84.0,48232,0.0001,1.6041886806488037
193116,0.05,1604,-126.80816562999996,2299,120,84.0,48253,0.0001,2.1480367183685303
193200,0.05,1605,-126.11034959999999,2300,120,84.0,48274,0.0001,0.9861829280853271
193284,0.05,1606,-126.13180420999998,2301,120,84.0,48295,0.0001,2.33701491355896
193368,0.05,1607,-126.66196456999998,2302,120,84.0,48316,0.0001,0.9750944375991821
193452,0.05,1608,-126.9385997,2303,120,84.0,48337,0.0001,0.9375418424606323
193536,0.05,1608,-126.13919828999998,2304,120,84.0,48358,0.0001,1.8602690696716309
193620,0.05,1609,-125.83519617000002,2305,120,84.0,48379,0.0001,9.321500778198242
193704,0.05,1610,-123.46403517,2306,120,84.0,48400,0.0001,5.35125732421875
193788,0.05,1611,-127.03578483000001,2307,120,84.0,48421,0.0001,0.78044593334198
193872,0.05,1612,-126.27682843999999,2308,120,84.0,48442,0.0001,1.4328536987304688
193956,0.05,1612,-126.48148276,2309,120,84.0,48463,0.0001,1.4851408004760742
194040,0.05,1613,-127.92961172,2310,120,84.0,48484,0.0001,8.935298919677734
194124,0.05,1614,-129.01452015999996,2311,120,84.0,48505,0.0001,0.9458847045898438
194208,0.05,1615,-130.06503506999996,2312,120,84.0,48526,0.0001,1.222062587738037
194292,0.05,1615,-129.16035487999997,2313,120,84.0,48547,0.0001,1.7504693269729614
194376,0.05,1616,-127.99082623999999,2314,120,84.0,48568,0.0001,1.4019379615783691
194460,0.05,1617,-126.57853664,2315,120,84.0,48589,0.0001,1.248155117034912
194544,0.05,1618,-127.18670971,2316,120,84.0,48610,0.0001,1.0095419883728027
194628,0.05,1618,-124.15150688000001,2317,120,84.0,48631,0.0001,1.052768349647522
194712,0.05,1619,-125.43663589000002,2318,120,84.0,48652,0.0001,4.882936954498291
194796,0.05,1620,-127.33536089000003,2319,120,84.0,48673,0.0001,4.6580657958984375
194880,0.05,1621,-124.06337007,2320,120,84.0,48694,0.0001,4.987941265106201
194964,0.05,1621,-122.45201595000002,2321,120,84.0,48715,0.0001,0.9172651767730713
195048,0.05,1622,-120.24772816000001,2322,120,84.0,48736,0.0001,5.557310581207275
195132,0.05,1623,-121.25778869000001,2323,120,84.0,48757,0.0001,1.1816648244857788
195216,0.05,1624,-121.23863638000003,2324,120,84.0,48778,0.0001,1.7856072187423706
195300,0.05,1624,-117.71644102000002,2325,120,84.0,48799,0.0001,2.2390785217285156
195384,0.05,1625,-117.36796670000004,2326,120,84.0,48820,0.0001,1.2380433082580566
195468,0.05,1626,-120.9554338,2327,120,84.0,48841,0.0001,2.485415458679199
195552,0.05,1627,-123.30628163000003,2328,120,84.0,48862,0.0001,4.777403831481934
195636,0.05,1628,-122.70938294,2329,120,84.0,48883,0.0001,4.813416004180908
195720,0.05,1628,-123.77645340000002,2330,120,84.0,48904,0.0001,5.28399658203125
195804,0.05,1629,-125.48866392000002,2331,120,84.0,48925,0.0001,1.3890373706817627
195888,0.05,1630,-126.81022114000001,2332,120,84.0,48946,0.0001,1.0222809314727783
195972,0.05,1631,-127.74489958,2333,120,84.0,48967,0.0001,4.882600784301758
196056,0.05,1631,-128.25015416999997,2334,120,84.0,48988,0.0001,1.5105500221252441
196140,0.05,1632,-129.4123129,2335,120,84.0,49009,0.0001,2.0536603927612305
196224,0.05,1633,-131.37986779,2336,120,84.0,49030,0.0001,0.8677839040756226
196308,0.05,1634,-128.78800546,2337,120,84.0,49051,0.0001,0.9204920530319214
196392,0.05,1634,-126.57262683999997,2338,120,84.0,49072,0.0001,8.795500755310059
196476,0.05,1635,-125.22465783,2339,120,84.0,49093,0.0001,0.839854896068573
196560,0.05,1636,-124.34022732,2340,120,84.0,49114,0.0001,8.807162284851074
196644,0.05,1636,-123.8300103,2341,120,84.0,49135,0.0001,1.8524408340454102
196728,0.05,1637,-122.92609822,2342,120,84.0,49156,0.0001,5.601274490356445
196812,0.05,1638,-124.35316720000003,2343,120,84.0,49177,0.0001,8.733814239501953
196896,0.05,1639,-126.41225269000002,2344,120,84.0,49198,0.0001,5.256746292114258
196980,0.05,1640,-126.69328377,2345,120,84.0,49219,0.0001,2.0881030559539795
197064,0.05,1640,-127.82547088999999,2346,120,84.0,49240,0.0001,0.8575018644332886
197148,0.05,1641,-126.40054638999999,2347,120,84.0,49261,0.0001,1.3603588342666626
197232,0.05,1642,-125.81273082999996,2348,120,84.0,49282,0.0001,4.719832897186279
197316,0.05,1643,-124.71660973999997,2349,120,84.0,49303,0.0001,0.7522008419036865
197400,0.05,1644,-124.98082346,2350,120,84.0,49324,0.0001,5.703238487243652
197484,0.05,1644,-124.19988323,2351,120,84.0,49345,0.0001,1.0784640312194824
197568,0.05,1645,-122.91363226000001,2352,120,84.0,49366,0.0001,2.820467948913574
197652,0.05,1646,-122.69930792000001,2353,120,84.0,49387,0.0001,0.6966609954833984
197736,0.05,1647,-125.39117323000002,2354,120,84.0,49408,0.0001,1.0787041187286377
197820,0.05,1648,-126.78174024,2355,120,84.0,49429,0.0001,0.7165411710739136
197904,0.05,1648,-125.95188576999999,2356,120,84.0,49450,0.0001,5.204755783081055
197988,0.05,1649,-128.24384027,2357,120,84.0,49471,0.0001,5.33148193359375
198072,0.05,1650,-129.27520855,2358,120,84.0,49492,0.0001,1.0395301580429077
198156,0.05,1651,-128.59437789,2359,120,84.0,49513,0.0001,4.363774299621582
198240,0.05,1652,-129.76711459,2360,119,84.0,49534,0.0001,2.1097347736358643
198324,0.05,1652,-132.42007322999999,2361,119,84.0,49555,0.0001,1.1199778318405151
198408,0.05,1653,-130.58464153,2362,119,84.0,49576,0.0001,0.6206822991371155
198492,0.05,1654,-132.04494664999999,2363,119,84.0,49597,0.0001,5.106487274169922
198576,0.05,1654,-135.12865445999998,2364,119,84.0,49618,0.0001,0.8339703679084778
198660,0.05,1655,-136.46443252999998,2365,119,84.0,49639,0.0001,5.215872287750244
198744,0.05,1656,-139.49847583999997,2366,119,84.0,49660,0.0001,1.485461711883545
198828,0.05,1657,-139.39371278,2367,119,84.0,49681,0.0001,5.023308753967285
198912,0.05,1657,-139.33537709,2368,119,84.0,49702,0.0001,1.4563651084899902
198996,0.05,1658,-139.56015271,2369,119,84.0,49723,0.0001,1.1430453062057495
199080,0.05,1659,-140.51776675,2370,119,84.0,49744,0.0001,1.8677904605865479
199164,0.05,1660,-143.55813775000001,2371,119,84.0,49765,0.0001,5.3225860595703125
199248,0.05,1661,-147.12222825,2372,119,84.0,49786,0.0001,1.1709226369857788
199332,0.05,1661,-151.55630634,2373,119,84.0,49807,0.0001,1.2691361904144287
199416,0.05,1662,-153.7345609,2374,119,84.0,49828,0.0001,5.108236312866211
199500,0.05,1663,-152.16266652,2375,119,84.0,49849,0.0001,5.878925323486328
199584,0.05,1664,-156.58770768,2376,119,84.0,49870,0.0001,1.1226521730422974
199668,0.05,1664,-156.9343568,2377,119,84.0,49891,0.0001,1.4885863065719604
199752,0.05,1665,-157.58911118,2378,119,84.0,49912,0.0001,0.9270459413528442
199836,0.05,1666,-158.05676616,2379,119,84.0,49933,0.0001,0.8605093955993652
199920,0.05,1667,-158.02929769,2380,119,84.0,49954,0.0001,1.1234054565429688
200004,0.05,1668,-159.86911874999998,2381,119,84.0,49975,0.0001,5.610541820526123
200088,0.05,1669,-157.8702207,2382,119,84.0,49996,0.0001,1.687732219696045
200172,0.05,1669,-157.95818952,2383,119,84.0,50017,0.0001,3.10372257232666
200256,0.05,1670,-158.84717819,2384,119,84.0,50038,0.0001,6.223438262939453
200340,0.05,1671,-158.09563144,2385,119,84.0,50059,0.0001,6.17427396774292
200424,0.05,1672,-157.87711880999998,2386,119,84.0,50080,0.0001,1.2091972827911377
200508,0.05,1673,-157.50495980999997,2387,119,84.0,50101,0.0001,1.2878811359405518
200592,0.05,1673,-157.11497611,2388,119,84.0,50122,0.0001,2.072233200073242
200676,0.05,1674,-156.59301892,2389,119,84.0,50143,0.0001,2.565596342086792
200760,0.05,1675,-157.73958162,2390,119,84.0,50164,0.0001,5.212015151977539
200844,0.05,1676,-158.41473288999998,2391,119,84.0,50185,0.0001,1.0588620901107788
200928,0.05,1676,-159.55637384999997,2392,119,84.0,50206,0.0001,4.905157089233398
201012,0.05,1677,-159.64443116999996,2393,119,84.0,50227,0.0001,5.688350677490234
201096,0.05,1678,-158.71135782999997,2394,119,84.0,50248,0.0001,5.120369911193848
201180,0.05,1679,-159.85862617,2395,119,84.0,50269,0.0001,6.7543463706970215
201264,0.05,1679,-161.06470087,2396,119,84.0,50290,0.0001,5.835073947906494
201348,0.05,1680,-160.42848949999998,2397,119,84.0,50311,0.0001,5.323594093322754
201432,0.05,1681,-160.25211276,2398,119,84.0,50332,0.0001,5.916343688964844
201516,0.05,1682,-159.95674015999998,2399,119,84.0,50353,0.0001,1.3819787502288818
